Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change, Daily Volume MWh ,Number of Trades,Number of Companies
NEPOOL MH DA LMP,12/17/04,12/20/04,12/20/04,77.25,77.00,77.04,14.74 , 4 800 ,6,9
NEPOOL MH DA LMP,12/20/04,12/21/04,12/21/04,78.25,75.00,77.47,0.43 , 8 800 ,10,9
NEPOOL MH DA LMP,12/21/04,12/22/04,12/22/04,67.00,66.75,66.80,(10.67), 4 000 ,5,4
NEPOOL MH DA LMP,12/27/04,12/28/04,12/28/04,72.00,72.00,72.00,5.20 , 800 ,1,2
NEPOOL MH DA LMP,12/28/04,12/29/04,12/29/04,64.75,64.75,64.75,(7.25), 800 ,1,2
NEPOOL MH DA LMP,12/29/04,12/30/04,12/30/04,63.00,61.75,62.02,(2.73), 12 800 ,10,8
NEPOOL MH DA LMP,12/30/04,12/31/04,12/31/04,57.50,56.75,57.05,(4.97), 8 800 ,11,10
NEPOOL MH DA LMP,1/3/05,1/4/05,1/4/05,56.85,56.25,56.70,(0.35), 6 400 ,7,7
NEPOOL MH DA LMP,1/4/05,1/5/05,1/5/05,55.25,55.00,55.08,(1.62), 2 400 ,3,3
NEPOOL MH DA LMP,1/5/05,1/6/05,1/6/05,59.00,59.00,59.00,3.92 , 800 ,1,2
NEPOOL MH DA LMP,1/6/05,1/7/05,1/7/05,57.50,57.00,57.25,(1.75), 2 400 ,3,5
NEPOOL MH DA LMP,1/7/05,1/10/05,1/10/05,55.50,55.50,55.50,(1.75), 3 200 ,4,6
NEPOOL MH DA LMP,1/10/05,1/11/05,1/11/05,58.75,58.00,58.58,3.08 , 9 600 ,11,10
NEPOOL MH DA LMP,1/11/05,1/12/05,1/12/05,57.75,57.50,57.63,(0.95), 1 600 ,2,4
NEPOOL MH DA LMP,1/12/05,1/13/05,1/13/05,55.75,55.25,55.47,(2.16), 12 800 ,15,11
NEPOOL MH DA LMP,1/13/05,1/14/05,1/14/05,58.50,58.25,58.46,2.99 , 4 800 ,5,6
NEPOOL MH DA LMP,1/14/05,1/17/05,1/17/05,92.00,85.00,88.71,30.26 , 5 600 ,7,8
NEPOOL MH DA LMP,1/17/05,1/18/05,1/18/05,97.50,97.00,97.17,8.45 , 2 400 ,3,5
NEPOOL MH DA LMP,1/18/05,1/19/05,1/19/05,130.00,110.00,116.40,19.23 , 4 000 ,5,8
NEPOOL MH DA LMP,1/19/05,1/20/05,1/20/05,90.50,78.00,84.57,(31.83), 11 200 ,14,13
NEPOOL MH DA LMP,1/20/05,1/21/05,1/21/05,180.00,140.00,156.90,72.33 , 16 800 ,21,11
NEPOOL MH DA LMP,1/21/05,1/24/05,1/24/05,115.00,100.00,105.70,(51.20), 8 000 ,8,6
NEPOOL MH DA LMP,1/24/05,1/25/05,1/25/05,125.00,99.00,108.35,2.65 , 8 000 ,10,10
NEPOOL MH DA LMP,1/25/05,1/26/05,1/26/05,95.00,88.00,93.17,(15.18), 16 800 ,19,13
NEPOOL MH DA LMP,1/26/05,1/27/05,1/27/05,145.00,120.00,134.33,41.17 , 7 200 ,8,8
NEPOOL MH DA LMP,1/27/05,1/28/05,1/28/05,110.00,94.00,100.98,(33.36), 16 800 ,19,13
NEPOOL MH DA LMP,1/28/05,1/31/05,1/31/05,79.00,69.50,73.62,(27.36), 12 000 ,14,14
NEPOOL MH DA LMP,1/31/05,2/1/05,2/1/05,67.00,65.75,66.19,(7.43), 16 800 ,20,15
NEPOOL MH DA LMP,2/1/05,2/2/05,2/2/05,67.50,65.25,66.33,0.14 , 12 000 ,14,10
NEPOOL MH DA LMP,2/2/05,2/3/05,2/3/05,68.50,67.00,67.59,1.26 , 11 200 ,13,11
NEPOOL MH DA LMP,2/3/05,2/4/05,2/4/05,64.75,63.75,64.05,(3.54), 12 000 ,15,13
NEPOOL MH DA LMP,2/4/05,2/7/05,2/7/05,63.50,62.00,62.57,(1.48), 7 200 ,9,8
NEPOOL MH DA LMP,2/7/05,2/8/05,2/8/05,56.25,56.00,56.17,(6.40), 2 400 ,3,4
NEPOOL MH DA LMP,2/8/05,2/9/05,2/9/05,56.25,56.25,56.25,0.08 , 2 400 ,3,4
NEPOOL MH DA LMP,2/9/05,2/10/05,2/10/05,65.00,63.50,64.03,7.78 , 6 400 ,8,10
NEPOOL MH DA LMP,2/10/05,2/11/05,2/11/05,64.00,61.00,62.79,(1.25), 5 600 ,6,8
NEPOOL MH DA LMP,2/11/05,2/14/05,2/14/05,58.25,57.80,58.01,(4.77), 3 200 ,4,5
NEPOOL MH DA LMP,2/15/05,2/16/05,2/16/05,57.50,55.50,56.42,(1.59), 10 400 ,13,13
NEPOOL MH DA LMP,2/16/05,2/17/05,2/17/05,62.50,62.25,62.38,5.95 , 1 600 ,2,3
NEPOOL MH DA LMP,2/17/05,2/18/05,2/18/05,63.50,63.50,63.50,1.13 , 800 ,1,2
NEPOOL MH DA LMP,2/22/05,2/23/05,2/23/05,61.75,61.50,61.63,(1.88), 1 600 ,2,4
NEPOOL MH DA LMP,2/23/05,2/24/05,2/24/05,65.00,62.25,64.39,2.76 , 7 200 ,9,10
NEPOOL MH DA LMP,2/24/05,2/25/05,2/25/05,70.00,66.00,67.80,3.41 , 15 200 ,18,13
NEPOOL MH DA LMP,2/28/05,3/1/05,3/1/05,67.50,67.50,67.50,(0.30), 4 000 ,5,8
NEPOOL MH DA LMP,3/1/05,3/2/05,3/2/05,65.00,64.00,64.54,(2.96), 4 800 ,5,6
NEPOOL MH DA LMP,3/2/05,3/3/05,3/3/05,65.50,65.50,65.50,0.96 , 800 ,1,2
NEPOOL MH DA LMP,3/3/05,3/4/05,3/4/05,66.00,65.00,65.48,(0.02), 9 600 ,12,7
NEPOOL MH DA LMP,3/4/05,3/7/05,3/7/05,64.00,63.50,63.73,(1.75), 9 600 ,12,9
NEPOOL MH DA LMP,3/7/05,3/8/05,3/8/05,66.50,66.00,66.10,2.37 , 4 000 ,5,5
NEPOOL MH DA LMP,3/8/05,3/9/05,3/9/05,71.50,69.75,70.61,4.51 , 5 600 ,7,10
NEPOOL MH DA LMP,3/9/05,3/10/05,3/10/05,73.00,70.00,71.45,0.85 , 8 800 ,8,7
NEPOOL MH DA LMP,3/10/05,3/11/05,3/11/05,66.50,65.50,65.83,(5.62), 4 800 ,6,7
NEPOOL MH DA LMP,3/11/05,3/14/05,3/14/05,66.50,65.75,66.15,0.32 , 4 000 ,5,7
NEPOOL MH DA LMP,3/14/05,3/15/05,3/15/05,67.00,65.00,65.89,(0.26), 5 600 ,7,9
NEPOOL MH DA LMP,3/15/05,3/16/05,3/16/05,67.50,66.00,66.69,0.79 , 12 800 ,8,8
NEPOOL MH DA LMP,3/16/05,3/17/05,3/17/05,65.00,64.75,64.83,(1.86), 8 000 ,10,12
NEPOOL MH DA LMP,3/17/05,3/18/05,3/18/05,68.00,67.00,67.63,2.80 , 3 200 ,4,6
NEPOOL MH DA LMP,3/21/05,3/22/05,3/22/05,69.25,68.00,69.04,1.42 , 4 800 ,6,5
NEPOOL MH DA LMP,3/22/05,3/23/05,3/23/05,71.00,66.50,68.09,(0.95), 13 600 ,15,11
NEPOOL MH DA LMP,3/23/05,3/24/05,3/24/05,70.50,69.00,69.58,1.49 , 8 000 ,10,11
NEPOOL MH DA LMP,3/24/05,3/25/05,3/25/05,67.50,67.25,67.33,(2.24), 2 400 ,3,5
NEPOOL MH DA LMP,3/28/05,3/29/05,3/29/05,69.50,69.25,69.38,2.04 , 1 600 ,2,3
NEPOOL MH DA LMP,3/29/05,3/30/05,3/30/05,74.50,73.50,74.00,4.63 , 3 200 ,4,7
NEPOOL MH DA LMP,3/30/05,3/31/05,3/31/05,69.00,68.50,68.70,(5.30), 4 000 ,5,7
NEPOOL MH DA LMP,3/31/05,4/1/05,4/1/05,68.00,68.00,68.00,(0.70), 1 600 ,2,4
NEPOOL MH DA LMP,4/1/05,4/4/05,4/4/05,72.75,72.75,72.75,4.75 , 1 600 ,2,4
NEPOOL MH DA LMP,4/4/05,4/5/05,4/5/05,77.75,77.75,77.75,5.00 , 2 400 ,2,4
NEPOOL MH DA LMP,4/5/05,4/6/05,4/6/05,72.50,68.00,69.88,(7.87), 13 600 ,14,14
NEPOOL MH DA LMP,4/6/05,4/7/05,4/7/05,68.25,67.25,67.69,(2.19), 6 400 ,8,9
NEPOOL MH DA LMP,4/7/05,4/8/05,4/8/05,67.75,67.00,67.50,(0.19), 3 200 ,4,6
NEPOOL MH DA LMP,4/8/05,4/11/05,4/11/05,72.00,72.00,72.00,4.50 , 1 600 ,2,3
NEPOOL MH DA LMP,4/11/05,4/12/05,4/12/05,67.00,66.10,66.65,(5.35), 8 000 ,9,9
NEPOOL MH DA LMP,4/12/05,4/13/05,4/13/05,69.50,69.50,69.50,2.85 , 800 ,1,2
NEPOOL MH DA LMP,4/13/05,4/14/05,4/14/05,65.50,65.00,65.31,(4.19), 3 200 ,4,6
NEPOOL MH DA LMP,4/18/05,4/19/05,4/19/05,74.50,73.75,73.96,8.65 , 5 600 ,7,8
NEPOOL MH DA LMP,4/19/05,4/20/05,4/20/05,85.75,79.00,83.83,9.87 , 4 800 ,5,8
NEPOOL MH DA LMP,4/20/05,4/21/05,4/21/05,85.00,76.25,79.46,(4.38), 19 200 ,20,13
NEPOOL MH DA LMP,4/21/05,4/22/05,4/22/05,67.00,67.00,67.00,(12.46), 800 ,1,2
NEPOOL MH DA LMP,4/22/05,4/25/05,4/25/05,70.00,70.00,70.00,3.00 , 800 ,1,2
NEPOOL MH DA LMP,4/26/05,4/27/05,4/27/05,66.50,66.00,66.25,(3.75), 4 800 ,6,6
NEPOOL MH DA LMP,4/27/05,4/28/05,4/28/05,69.25,69.00,69.15,2.90 , 4 000 ,5,5
NEPOOL MH DA LMP,4/28/05,4/29/05,4/29/05,64.75,64.25,64.49,(4.66), 11 200 ,14,9
NEPOOL MH DA LMP,4/29/05,5/2/05,5/2/05,67.75,67.00,67.31,2.82 , 6 400 ,8,7
NEPOOL MH DA LMP,5/2/05,5/3/05,5/3/05,68.00,67.00,67.57,0.26 , 5 600 ,7,5
NEPOOL MH DA LMP,5/3/05,5/4/05,5/4/05,66.40,65.00,65.70,(1.87), 9 600 ,12,8
NEPOOL MH DA LMP,5/4/05,5/5/05,5/5/05,64.75,62.75,63.49,(2.21), 14 400 ,15,10
NEPOOL MH DA LMP,5/5/05,5/6/05,5/6/05,61.75,61.50,61.69,(1.80), 6 400 ,6,8
NEPOOL MH DA LMP,5/6/05,5/9/05,5/9/05,67.00,66.50,66.60,4.91 , 8 000 ,10,8
NEPOOL MH DA LMP,5/9/05,5/10/05,5/10/05,67.00,66.50,66.83,0.23 , 2 400 ,3,4
NEPOOL MH DA LMP,5/10/05,5/11/05,5/11/05,66.75,66.00,66.30,(0.53), 8 800 ,11,8
NEPOOL MH DA LMP,5/11/05,5/12/05,5/12/05,67.25,67.00,67.16,0.85 , 6 400 ,8,7
NEPOOL MH DA LMP,5/13/05,5/16/05,5/16/05,66.00,66.00,66.00,(1.16), 800 ,1,2
NEPOOL MH DA LMP,5/16/05,5/17/05,5/17/05,65.25,65.00,65.13,(0.88), 1 600 ,2,4
NEPOOL MH DA LMP,5/17/05,5/18/05,5/18/05,68.00,66.00,67.16,2.03 , 6 400 ,5,6
NEPOOL MH DA LMP,5/18/05,5/19/05,5/19/05,65.50,65.00,65.38,(1.78), 3 200 ,4,6
NEPOOL MH DA LMP,5/19/05,5/20/05,5/20/05,63.00,62.00,62.23,(3.14), 12 800 ,13,11
NEPOOL MH DA LMP,5/20/05,5/23/05,5/23/05,62.25,61.75,62.00,(0.23), 2 400 ,3,5
NEPOOL MH DA LMP,5/23/05,5/24/05,5/24/05,63.75,63.50,63.67,1.67 , 2 400 ,2,4
NEPOOL MH DA LMP,5/24/05,5/25/05,5/25/05,65.25,64.75,65.00,1.33 , 1 600 ,2,4
NEPOOL MH DA LMP,5/25/05,5/26/05,5/26/05,65.50,62.50,63.31,(1.69), 6 400 ,8,8
NEPOOL MH DA LMP,5/26/05,5/27/05,5/27/05,59.00,58.25,58.56,(4.75), 10 400 ,10,5
NEPOOL MH DA LMP,5/31/05,6/1/05,6/1/05,60.50,60.50,60.50,1.94 , 5 600 ,4,5
NEPOOL MH DA LMP,6/1/05,6/2/05,6/2/05,60.25,59.50,59.82,(0.68), 21 600 ,22,11
NEPOOL MH DA LMP,6/2/05,6/3/05,6/3/05,59.00,57.00,58.50,(1.32), 25 600 ,18,13
NEPOOL MH DA LMP,6/3/05,6/6/05,6/6/05,68.50,67.50,67.80,9.30 , 4 000 ,4,5
NEPOOL MH DA LMP,6/6/05,6/7/05,6/7/05,83.50,81.50,82.47,14.67 , 15 200 ,17,12
NEPOOL MH DA LMP,6/7/05,6/8/05,6/8/05,87.00,84.00,84.77,2.30 , 8 800 ,11,11
NEPOOL MH DA LMP,6/8/05,6/9/05,6/9/05,92.50,90.00,91.13,6.35 , 4 800 ,6,7
NEPOOL MH DA LMP,6/9/05,6/10/05,6/10/05,87.00,86.75,86.92,(4.21), 2 400 ,3,5
NEPOOL MH DA LMP,6/10/05,6/13/05,6/13/05,94.00,92.25,93.08,6.17 , 2 400 ,3,4
NEPOOL MH DA LMP,6/13/05,6/14/05,6/14/05,94.00,90.00,93.28,0.20 , 6 400 ,8,8
NEPOOL MH DA LMP,6/14/05,6/15/05,6/15/05,76.25,75.75,75.95,(17.33), 4 000 ,5,4
NEPOOL MH DA LMP,6/15/05,6/16/05,6/16/05,68.00,66.75,67.35,(8.60), 8 000 ,10,10
NEPOOL MH DA LMP,6/16/05,6/17/05,6/17/05,68.00,66.25,67.01,(0.34), 20 000 ,20,12
NEPOOL MH DA LMP,6/17/05,6/20/05,6/20/05,75.25,74.00,74.43,7.41 , 8 000 ,10,7
NEPOOL MH DA LMP,6/20/05,6/21/05,6/21/05,81.75,79.50,80.19,5.76 , 3 200 ,4,5
NEPOOL MH DA LMP,6/21/05,6/22/05,6/22/05,75.00,73.75,74.44,(5.75), 9 600 ,12,9
NEPOOL MH DA LMP,6/22/05,6/23/05,6/23/05,71.50,70.50,71.04,(3.40), 4 800 ,6,8
NEPOOL MH DA LMP,6/24/05,6/27/05,6/27/05,98.00,98.00,98.00,26.96 , 800 ,1,2
NEPOOL MH DA LMP,6/27/05,6/28/05,6/28/05,88.50,88.00,88.25,(9.75), 1 600 ,2,4
NEPOOL MH DA LMP,6/28/05,6/29/05,6/29/05,84.00,83.25,83.68,(4.57), 5 600 ,7,9
NEPOOL MH DA LMP,6/29/05,6/30/05,6/30/05,85.50,85.00,85.20,1.52 , 4 000 ,5,6
NEPOOL MH DA LMP,7/1/05,7/5/05,7/5/05,75.00,75.00,75.00,(10.20), 800 ,1,2
NEPOOL MH DA LMP,7/5/05,7/6/05,7/6/05,76.00,74.75,75.38,0.38 , 1 600 ,2,4
NEPOOL MH DA LMP,7/6/05,7/7/05,7/7/05,75.00,74.00,74.50,(0.88), 4 800 ,6,8
NEPOOL MH DA LMP,7/7/05,7/8/05,7/8/05,70.75,70.75,70.75,(3.75), 3 200 ,4,4
NEPOOL MH DA LMP,7/11/05,7/12/05,7/12/05,82.75,80.00,81.32,10.57 , 5 600 ,7,8
NEPOOL MH DA LMP,7/12/05,7/13/05,7/13/05,82.25,82.00,82.08,0.76 , 4 800 ,6,8
NEPOOL MH DA LMP,7/13/05,7/14/05,7/14/05,86.75,86.50,86.63,4.54 , 1 600 ,2,3
NEPOOL MH DA LMP,7/14/05,7/15/05,7/15/05,90.00,89.00,89.50,2.88 , 1 600 ,2,3
NEPOOL MH DA LMP,7/15/05,7/18/05,7/18/05,100.00,95.00,98.33,8.83 , 2 400 ,3,5
NEPOOL MH DA LMP,7/18/05,7/19/05,7/19/05,123.00,115.00,119.33,21.00 , 2 400 ,3,4
NEPOOL MH DA LMP,7/20/05,7/21/05,7/21/05,119.00,119.00,119.00,(0.33), 800 ,1,2
NEPOOL MH DA LMP,7/21/05,7/22/05,7/22/05,114.00,112.75,113.15,(5.85), 4 000 ,5,5
NEPOOL MH DA LMP,7/22/05,7/25/05,7/25/05,115.00,110.00,111.64,(1.51), 5 600 ,7,9
NEPOOL MH DA LMP,7/25/05,7/26/05,7/26/05,120.00,115.00,116.03,4.38 , 8 000 ,10,12
NEPOOL MH DA LMP,7/26/05,7/27/05,7/27/05,110.00,109.00,109.60,(6.43), 4 000 ,5,6
NEPOOL MH DA LMP,7/27/05,7/28/05,7/28/05,81.25,79.75,80.71,(28.89), 5 600 ,6,6
NEPOOL MH DA LMP,7/28/05,7/29/05,7/29/05,79.25,78.50,78.96,(1.75), 5 600 ,6,8
NEPOOL MH DA LMP,7/29/05,8/1/05,8/1/05,82.25,80.00,81.62,2.66 , 5 600 ,7,8
NEPOOL MH DA LMP,8/1/05,8/2/05,8/2/05,93.00,92.00,92.45,10.83 , 4 000 ,5,7
NEPOOL MH DA LMP,8/2/05,8/3/05,8/3/05,106.50,98.00,102.22,9.77 , 7 200 ,8,8
NEPOOL MH DA LMP,8/3/05,8/4/05,8/4/05,130.00,119.50,123.10,20.88 , 4 000 ,5,7
NEPOOL MH DA LMP,8/5/05,8/8/05,8/8/05,100.50,100.50,100.50,(22.60), 800 ,1,2
NEPOOL MH DA LMP,8/8/05,8/9/05,8/9/05,117.00,116.50,116.83,16.33 , 2 400 ,3,4
NEPOOL MH DA LMP,8/9/05,8/10/05,8/10/05,115.00,110.00,113.13,(3.71), 6 400 ,8,8
NEPOOL MH DA LMP,8/10/05,8/11/05,8/11/05,117.50,116.50,116.92,3.79 , 2 400 ,3,5
NEPOOL MH DA LMP,8/11/05,8/12/05,8/12/05,107.00,104.00,105.29,(11.62), 13 600 ,16,9
NEPOOL MH DA LMP,8/12/05,8/15/05,8/15/05,109.00,108.00,108.50,3.21 , 1 600 ,2,3
NEPOOL MH DA LMP,8/16/05,8/17/05,8/17/05,102.50,102.00,102.17,(6.33), 2 400 ,2,3
NEPOOL MH DA LMP,8/17/05,8/18/05,8/18/05,94.75,93.50,94.15,(8.02), 4 000 ,5,6
NEPOOL MH DA LMP,8/18/05,8/19/05,8/19/05,86.75,85.00,85.58,(8.57), 2 400 ,3,4
NEPOOL MH DA LMP,8/24/05,8/25/05,8/25/05,94.00,89.00,92.33,6.75 , 2 400 ,3,6
NEPOOL MH DA LMP,8/26/05,8/29/05,8/29/05,97.00,97.00,97.00,4.67 , 800 ,1,2
NEPOOL MH DA LMP,8/30/05,8/31/05,8/31/05,135.00,135.00,135.00,38.00 , 1 600 ,2,2
NEPOOL MH DA LMP,8/31/05,9/1/05,9/1/05,141.00,141.00,141.00,6.00 , 800 ,1,2
NEPOOL MH DA LMP,9/1/05,9/2/05,9/2/05,122.00,120.00,120.67,(20.33), 2 400 ,3,3
NEPOOL MH DA LMP,9/7/05,9/8/05,9/8/05,110.00,108.50,109.17,(11.50), 2 400 ,3,5
NEPOOL MH DA LMP,9/8/05,9/9/05,9/9/05,100.00,100.00,100.00,(9.17), 800 ,1,2
NEPOOL MH DA LMP,9/9/05,9/12/05,9/12/05,115.00,115.00,115.00,15.00 , 800 ,1,2
NEPOOL MH DA LMP,9/12/05,9/13/05,9/13/05,115.25,114.50,114.94,(0.06), 4 800 ,6,9
NEPOOL MH DA LMP,9/13/05,9/14/05,9/14/05,120.00,116.00,118.17,3.23 , 2 400 ,3,5
NEPOOL MH DA LMP,9/14/05,9/15/05,9/15/05,117.50,115.00,115.88,(2.29), 3 200 ,4,5
NEPOOL MH DA LMP,9/15/05,9/16/05,9/16/05,120.00,120.00,120.00,4.13 , 1 600 ,2,4
NEPOOL MH DA LMP,9/19/05,9/20/05,9/20/05,130.00,130.00,130.00,10.00 , 800 ,1,2
NEPOOL MH DA LMP,9/20/05,9/21/05,9/21/05,137.00,135.00,136.13,6.13 , 3 200 ,4,5
NEPOOL MH DA LMP,9/21/05,9/22/05,9/22/05,150.00,145.00,147.00,10.88 , 4 000 ,5,8
NEPOOL MH DA LMP,9/22/05,9/23/05,9/23/05,142.00,138.75,139.94,(7.06), 6 400 ,8,10
NEPOOL MH DA LMP,9/27/05,9/28/05,9/28/05,107.50,106.00,106.75,(33.19), 1 600 ,2,3
NEPOOL MH DA LMP,9/29/05,9/30/05,9/30/05,121.00,117.75,119.25,12.50 , 2 400 ,3,4
NEPOOL MH DA LMP,10/3/05,10/4/05,10/4/05,142.00,140.00,140.67,21.42 , 2 400 ,3,5
NEPOOL MH DA LMP,10/4/05,10/5/05,10/5/05,135.00,135.00,135.00,(5.67), 4 800 ,6,7
NEPOOL MH DA LMP,10/5/05,10/6/05,10/6/05,138.50,138.00,138.27,3.27 , 8 800 ,11,6
NEPOOL MH DA LMP,10/6/05,10/7/05,10/7/05,134.00,133.00,133.43,(4.84), 5 600 ,7,5
NEPOOL MH DA LMP,10/10/05,10/11/05,10/11/05,120.50,119.00,119.56,(13.87), 3 200 ,4,5
NEPOOL MH DA LMP,10/11/05,10/12/05,10/12/05,129.00,129.00,129.00,9.44 , 800 ,1,2
NEPOOL MH DA LMP,10/12/05,10/13/05,10/13/05,130.00,130.00,130.00,1.00 , 1 600 ,2,2
NEPOOL MH DA LMP,10/17/05,10/18/05,10/18/05,128.00,127.75,127.96,(2.04), 4 800 ,6,6
NEPOOL MH DA LMP,10/18/05,10/19/05,10/19/05,122.00,122.00,122.00,(5.96), 1 600 ,2,2
NEPOOL MH DA LMP,10/19/05,10/20/05,10/20/05,120.25,120.00,120.04,(1.96), 5 600 ,7,7
NEPOOL MH DA LMP,10/24/05,10/25/05,10/25/05,134.50,133.00,133.43,13.39 , 5 600 ,7,6
NEPOOL MH DA LMP,10/26/05,10/27/05,10/27/05,139.00,138.00,138.63,5.20 , 3 200 ,4,4
NEPOOL MH DA LMP,10/28/05,10/31/05,10/31/05,122.50,121.50,122.00,(16.63), 1 600 ,2,4
NEPOOL MH DA LMP,10/31/05,11/1/05,11/1/05,113.00,111.25,111.77,(10.23), 11 200 ,14,10
NEPOOL MH DA LMP,11/1/05,11/2/05,11/2/05,99.25,95.00,98.25,(13.52), 4 000 ,5,6
NEPOOL MH DA LMP,11/2/05,11/3/05,11/3/05,102.00,96.00,100.98,2.73 , 10 400 ,13,10
NEPOOL MH DA LMP,11/3/05,11/4/05,11/4/05,102.00,99.25,100.17,(0.81), 2 400 ,3,5
NEPOOL MH DA LMP,11/4/05,11/7/05,11/7/05,96.00,91.50,92.80,(7.37), 4 000 ,5,7
NEPOOL MH DA LMP,11/7/05,11/8/05,11/8/05,91.00,80.00,83.27,(9.53), 10 400 ,13,8
NEPOOL MH DA LMP,11/8/05,11/9/05,11/9/05,90.00,85.25,87.42,4.15 , 2 400 ,3,4
NEPOOL MH DA LMP,11/10/05,11/11/05,11/11/05,93.25,92.00,92.85,5.43 , 8 000 ,10,9
NEPOOL MH DA LMP,11/11/05,11/14/05,11/14/05,86.00,83.00,84.50,(8.35), 3 200 ,4,6
NEPOOL MH DA LMP,11/14/05,11/15/05,11/15/05,83.00,79.00,80.22,(4.28), 7 200 ,6,6
NEPOOL MH DA LMP,11/15/05,11/16/05,11/16/05,72.00,70.00,71.00,(9.22), 9 600 ,11,9
NEPOOL MH DA LMP,11/16/05,11/17/05,11/17/05,96.50,92.00,96.03,25.03 , 28 800 ,20,8
NEPOOL MH DA LMP,11/17/05,11/18/05,11/18/05,100.00,98.75,99.21,3.18 , 4 800 ,6,5
NEPOOL MH DA LMP,11/18/05,11/21/05,11/21/05,88.50,88.25,88.45,(10.76), 4 000 ,5,6
NEPOOL MH DA LMP,11/21/05,11/22/05,11/22/05,88.00,86.00,87.33,(1.12), 2 400 ,3,5
NEPOOL MH DA LMP,11/22/05,11/23/05,11/23/05,93.25,92.00,92.84,5.50 , 13 600 ,13,10
NEPOOL MH DA LMP,11/23/05,11/25/05,11/25/05,91.50,91.00,91.14,(1.70), 5 600 ,4,6
NEPOOL MH DA LMP,11/28/05,11/29/05,11/29/05,92.00,90.00,91.33,0.19 , 4 800 ,6,6
NEPOOL MH DA LMP,12/2/05,12/5/05,12/5/05,119.00,117.00,118.31,26.98 , 3 200 ,4,5
NEPOOL MH DA LMP,12/5/05,12/6/05,12/6/05,130.00,126.00,128.00,9.69 , 1 600 ,2,3
NEPOOL MH DA LMP,12/6/05,12/7/05,12/7/05,118.00,116.00,116.44,(11.56), 6 400 ,8,7
NEPOOL MH DA LMP,12/7/05,12/8/05,12/8/05,117.00,116.00,116.35,(0.09), 10 400 ,13,8
NEPOOL MH DA LMP,12/8/05,12/9/05,12/9/05,125.00,121.00,122.83,6.49 , 4 800 ,6,6
NEPOOL MH DA LMP,12/13/05,12/14/05,12/14/05,135.50,134.00,134.50,11.67 , 3 200 ,3,4
NEPOOL MH DA LMP,12/14/05,12/15/05,12/15/05,125.50,125.50,125.50,(9.00), 1 600 ,2,3
NEPOOL MH DA LMP,12/15/05,12/16/05,12/16/05,117.25,117.00,117.13,(8.38), 1 600 ,2,3
NEPOOL MH DA LMP,12/16/05,12/19/05,12/19/05,119.50,116.00,117.80,0.67 , 4 000 ,5,4
NEPOOL MH DA LMP,12/20/05,12/21/05,12/21/05,126.00,126.00,126.00,8.20 , 1 600 ,2,3
NEPOOL MH DA LMP,12/21/05,12/22/05,12/22/05,115.00,114.00,114.40,(11.60), 4 000 ,5,4
NEPOOL MH DA LMP,12/22/05,12/23/05,12/23/05,109.00,106.50,107.71,(6.69), 5 600 ,7,5
NEPOOL MH DA LMP,12/27/05,12/28/05,12/28/05,92.00,90.00,90.63,(17.09), 3 200 ,4,5
NEPOOL MH DA LMP,12/28/05,12/29/05,12/29/05,81.75,81.75,81.75,(8.88), 1 600 ,2,2
NEPOOL MH DA LMP,1/4/06,1/5/06,1/5/06,86.50,85.50,86.00,4.25 , 1 600 ,2,4
NEPOOL MH DA LMP,1/5/06,1/6/06,1/6/06,89.25,89.00,89.08,3.08 , 2 400 ,3,5
NEPOOL MH DA LMP,1/6/06,1/9/06,1/9/06,87.00,86.50,86.83,(2.26), 8 000 ,5,7
NEPOOL MH DA LMP,1/9/06,1/10/06,1/10/06,84.75,84.00,84.39,(2.43), 5 600 ,6,6
NEPOOL MH DA LMP,1/11/06,1/12/06,1/12/06,76.50,74.50,75.30,(9.10), 8 800 ,11,9
NEPOOL MH DA LMP,1/12/06,1/13/06,1/13/06,77.00,76.00,76.50,1.20 , 2 400 ,3,5
NEPOOL MH DA LMP,1/13/06,1/16/06,1/16/06,81.00,80.25,80.75,4.25 , 2 400 ,3,5
NEPOOL MH DA LMP,1/18/06,1/19/06,1/19/06,80.50,80.00,80.10,(0.65), 4 000 ,5,5
NEPOOL MH DA LMP,1/19/06,1/20/06,1/20/06,75.25,75.00,75.13,(4.97), 1 600 ,2,4
NEPOOL MH DA LMP,1/20/06,1/23/06,1/23/06,84.50,84.50,84.50,9.38 , 800 ,1,2
NEPOOL MH DA LMP,1/23/06,1/24/06,1/24/06,77.75,77.75,77.75,(6.75), 800 ,1,2
NEPOOL MH DA LMP,1/24/06,1/25/06,1/25/06,77.00,76.00,76.20,(1.55), 8 800 ,11,8
NEPOOL MH DA LMP,1/25/06,1/26/06,1/26/06,81.00,80.50,80.83,4.63 , 2 400 ,3,4
NEPOOL MH DA LMP,1/26/06,1/27/06,1/27/06,78.00,76.00,77.25,(3.58), 3 200 ,4,5
NEPOOL MH DA LMP,1/27/06,1/30/06,1/30/06,81.25,79.50,80.44,3.19 , 3 200 ,4,6
NEPOOL MH DA LMP,1/31/06,2/1/06,2/1/06,80.00,79.50,79.85,(0.59), 4 000 ,5,5
NEPOOL MH DA LMP,2/1/06,2/2/06,2/2/06,77.50,77.50,77.50,(2.35), 1 600 ,2,2
