Price Hub,Trade Date,Delivery Start Date,Delivery End Date, High Price $/MWh , Low Price $/MWh , Wtd Avg Price $/MWh , Change , Daily Volume MWh ,Number of Trades,Number of Companies
SP-15 Gen DA LMP Peak,02/17/12,02/20/12,02/21/12, 30.25 , 29.50 , 29.81 , 3.57 , 34 400 ,29,14
SP-15 Gen DA LMP Peak,02/21/12,02/22/12,02/22/12, 28.00 , 27.25 , 27.65 , (2.16), 66 400 ,104,25
SP-15 Gen DA LMP Peak,02/22/12,02/23/12,02/23/12, 28.00 , 27.50 , 27.66 , 0.01 , 21 200 ,36,17
SP-15 Gen DA LMP Peak,02/23/12,02/24/12,02/25/12, 26.25 , 26.00 , 26.16 , (1.50), 35 200 ,37,17
SP-15 Gen DA LMP Peak,02/24/12,02/27/12,02/27/12, 29.00 , 28.75 , 28.83 , 2.67 , 44 400 ,76,19
SP-15 Gen DA LMP Peak,02/27/12,02/28/12,02/28/12, 30.25 , 29.25 , 29.74 , 0.91 , 59 200 ,109,24
SP-15 Gen DA LMP Peak,02/28/12,02/29/12,02/29/12, 28.75 , 28.00 , 28.16 , (1.58), 20 800 ,34,16
SP-15 Gen DA LMP Peak,02/29/12,03/01/12,03/01/12, 26.75 , 25.75 , 26.37 , (1.79), 78 800 ,133,28
SP-15 Gen DA LMP Peak,03/01/12,03/02/12,03/03/12, 25.50 , 25.25 , 25.43 , (0.94), 52 000 ,45,20
SP-15 Gen DA LMP Peak,03/02/12,03/05/12,03/05/12, 26.75 , 26.25 , 26.47 , 1.04 , 59 200 ,71,23
SP-15 Gen DA LMP Peak,03/05/12,03/06/12,03/06/12, 27.00 , 25.50 , 25.80 , (0.67), 33 200 ,60,21
SP-15 Gen DA LMP Peak,03/06/12,03/07/12,03/07/12, 25.00 , 24.25 , 24.72 , (1.08), 27 200 ,45,20
SP-15 Gen DA LMP Peak,03/07/12,03/08/12,03/08/12, 25.00 , 24.30 , 24.53 , (0.19), 31 200 ,54,21
SP-15 Gen DA LMP Peak,03/08/12,03/09/12,03/10/12, 23.70 , 23.00 , 23.52 , (1.01), 48 800 ,47,24
SP-15 Gen DA LMP Peak,03/09/12,03/12/12,03/12/12, 24.25 , 24.00 , 24.14 , 0.62 , 14 400 ,26,14
SP-15 Gen DA LMP Peak,03/12/12,03/13/12,03/13/12, 24.50 , 24.00 , 24.37 , 0.23 , 25 600 ,42,16
SP-15 Gen DA LMP Peak,03/13/12,03/14/12,03/14/12, 24.75 , 24.25 , 24.56 , 0.19 , 22 400 ,41,15
SP-15 Gen DA LMP Peak,03/14/12,03/15/12,03/15/12, 24.50 , 24.00 , 24.17 , (0.39), 17 200 ,23,13
SP-15 Gen DA LMP Peak,03/15/12,03/16/12,03/17/12, 22.70 , 22.70 , 22.70 , (1.47), 4 800 ,6,3
SP-15 Gen DA LMP Peak,03/16/12,03/19/12,03/19/12, 24.80 , 23.50 , 24.46 , 1.76 , 9 200 ,17,13
SP-15 Gen DA LMP Peak,03/19/12,03/20/12,03/20/12, 25.90 , 25.35 , 25.52 , 1.06 , 46 400 ,61,21
SP-15 Gen DA LMP Peak,03/20/12,03/21/12,03/21/12, 25.75 , 24.60 , 25.29 , (0.23), 66 000 ,77,23
SP-15 Gen DA LMP Peak,03/21/12,03/22/12,03/22/12, 26.50 , 25.80 , 26.19 , 0.90 , 33 600 ,51,20
SP-15 Gen DA LMP Peak,03/22/12,03/23/12,03/24/12, 24.50 , 24.00 , 24.23 , (1.96), 88 000 ,76,20
SP-15 Gen DA LMP Peak,03/23/12,03/26/12,03/26/12, 26.75 , 26.00 , 26.20 , 1.97 , 24 000 ,34,18
SP-15 Gen DA LMP Peak,03/26/12,03/27/12,03/27/12, 26.50 , 26.00 , 26.45 , 0.25 , 20 400 ,37,17
SP-15 Gen DA LMP Peak,03/27/12,03/28/12,03/28/12, 26.25 , 25.75 , 25.91 , (0.54), 27 600 ,51,21
SP-15 Gen DA LMP Peak,03/28/12,03/29/12,03/29/12, 26.00 , 25.50 , 25.72 , (0.19), 17 200 ,36,16
SP-15 Gen DA LMP Peak,03/29/12,03/30/12,03/31/12, 25.00 , 24.50 , 24.63 , (1.09), 28 800 ,17,15
SP-15 Gen DA LMP Peak,03/30/12,04/02/12,04/02/12, 27.00 , 26.25 , 26.53 , 1.90 , 15 600 ,28,17
SP-15 Gen DA LMP Peak,04/02/12,04/03/12,04/03/12, 32.00 , 28.75 , 29.75 , 3.22 , 32 400 ,68,24
SP-15 Gen DA LMP Peak,04/03/12,04/04/12,04/05/12, 33.25 , 32.50 , 32.89 , 3.14 , 96 000 ,97,27
SP-15 Gen DA LMP Peak,04/04/12,04/06/12,04/07/12, 27.50 , 26.50 , 27.16 , (5.73), 56 000 ,54,20
SP-15 Gen DA LMP Peak,04/05/12,04/09/12,04/09/12, 28.00 , 26.50 , 27.73 , 0.57 , 26 000 ,50,21
SP-15 Gen DA LMP Peak,04/09/12,04/10/12,04/10/12, 34.75 , 33.75 , 33.96 , 6.23 , 11 200 ,24,19
SP-15 Gen DA LMP Peak,04/10/12,04/11/12,04/11/12, 28.75 , 26.50 , 27.96 , (6.00), 32 400 ,64,20
SP-15 Gen DA LMP Peak,04/11/12,04/12/12,04/12/12, 27.25 , 26.50 , 27.07 , (0.89), 42 000 ,82,23
SP-15 Gen DA LMP Peak,04/12/12,04/13/12,04/14/12, 25.00 , 24.50 , 24.66 , (2.41), 11 200 ,11,13
SP-15 Gen DA LMP Peak,04/13/12,04/16/12,04/16/12, 30.00 , 28.00 , 29.46 , 4.80 , 52 400 ,92,25
SP-15 Gen DA LMP Peak,04/16/12,04/17/12,04/17/12, 34.00 , 30.00 , 31.85 , 2.39 , 34 000 ,75,26
SP-15 Gen DA LMP Peak,04/17/12,04/18/12,04/18/12, 32.00 , 29.50 , 30.18 , (1.67), 37 600 ,81,25
SP-15 Gen DA LMP Peak,04/18/12,04/19/12,04/19/12, 34.25 , 33.25 , 33.84 , 3.66 , 42 800 ,83,27
SP-15 Gen DA LMP Peak,04/19/12,04/20/12,04/21/12, 35.00 , 34.00 , 34.71 , 0.87 , 51 200 ,39,20
SP-15 Gen DA LMP Peak,04/20/12,04/23/12,04/23/12, 35.00 , 33.00 , 34.43 , (0.28), 26 800 ,55,22
SP-15 Gen DA LMP Peak,04/23/12,04/24/12,04/24/12, 27.50 , 27.25 , 27.42 , (7.01), 28 000 ,53,20
SP-15 Gen DA LMP Peak,04/24/12,04/25/12,04/25/12, 28.50 , 27.75 , 28.28 , 0.86 , 18 400 ,30,15
SP-15 Gen DA LMP Peak,04/25/12,04/26/12,04/26/12, 27.00 , 26.25 , 26.48 , (1.80), 17 600 ,33,16
SP-15 Gen DA LMP Peak,04/26/12,04/27/12,04/28/12, 25.00 , 24.00 , 24.81 , (1.67), 45 600 ,53,18
SP-15 Gen DA LMP Peak,04/27/12,04/30/12,04/30/12, 29.25 , 28.50 , 28.71 , 3.90 , 19 200 ,21,14
SP-15 Gen DA LMP Peak,04/30/12,05/01/12,05/01/12, 26.20 , 25.75 , 25.90 , (2.81), 54 400 ,68,18
SP-15 Gen DA LMP Peak,05/01/12,05/02/12,05/02/12, 28.75 , 28.00 , 28.20 , 2.30 , 38 000 ,73,18
SP-15 Gen DA LMP Peak,05/02/12,05/03/12,05/03/12, 27.45 , 27.00 , 27.21 , (0.99), 30 800 ,48,18
SP-15 Gen DA LMP Peak,05/03/12,05/04/12,05/05/12, 26.50 , 25.75 , 25.89 , (1.32), 81 600 ,73,23
SP-15 Gen DA LMP Peak,05/04/12,05/07/12,05/07/12, 30.00 , 29.00 , 29.32 , 3.43 , 12 000 ,26,17
SP-15 Gen DA LMP Peak,05/07/12,05/08/12,05/08/12, 32.50 , 31.00 , 31.54 , 2.22 , 23 600 ,55,24
SP-15 Gen DA LMP Peak,05/08/12,05/09/12,05/09/12, 34.00 , 33.00 , 33.41 , 1.87 , 34 000 ,60,23
SP-15 Gen DA LMP Peak,05/09/12,05/10/12,05/10/12, 32.00 , 31.25 , 31.64 , (1.77), 14 000 ,32,15
SP-15 Gen DA LMP Peak,05/10/12,05/11/12,05/12/12, 29.20 , 28.75 , 28.90 , (2.74), 50 400 ,38,19
SP-15 Gen DA LMP Peak,05/11/12,05/14/12,05/14/12, 37.50 , 35.50 , 36.70 , 7.80 , 29 600 ,53,22
SP-15 Gen DA LMP Peak,05/14/12,05/15/12,05/15/12, 37.25 , 36.50 , 36.81 , 0.11 , 34 000 ,49,19
SP-15 Gen DA LMP Peak,05/15/12,05/16/12,05/16/12, 35.50 , 34.00 , 34.79 , (2.02), 41 200 ,74,22
SP-15 Gen DA LMP Peak,05/16/12,05/17/12,05/17/12, 33.00 , 32.25 , 32.60 , (2.19), 10 800 ,23,14
SP-15 Gen DA LMP Peak,05/17/12,05/18/12,05/19/12, 31.25 , 30.50 , 30.72 , (1.88), 38 400 ,39,18
SP-15 Gen DA LMP Peak,05/18/12,05/21/12,05/21/12, 36.00 , 35.50 , 35.77 , 5.05 , 8 800 ,19,9
SP-15 Gen DA LMP Peak,05/21/12,05/22/12,05/22/12, 33.00 , 32.25 , 32.60 , (3.17), 16 800 ,27,12
SP-15 Gen DA LMP Peak,05/22/12,05/23/12,05/23/12, 33.25 , 32.50 , 32.76 , 0.16 , 20 800 ,40,20
SP-15 Gen DA LMP Peak,05/23/12,05/24/12,05/25/12, 32.00 , 31.25 , 31.48 , (1.28), 24 000 ,24,13
SP-15 Gen DA LMP Peak,05/24/12,05/26/12,05/26/12, 30.75 , 28.00 , 28.51 , (2.97), 16 000 ,28,17
SP-15 Gen DA LMP Peak,05/25/12,05/29/12,05/29/12, 34.50 , 33.75 , 34.16 , 5.65 , 22 400 ,48,18
SP-15 Gen DA LMP Peak,05/29/12,05/30/12,05/30/12, 34.00 , 33.00 , 33.50 , (0.66), 14 800 ,28,13
SP-15 Gen DA LMP Peak,05/30/12,05/31/12,05/31/12, 37.75 , 35.00 , 36.21 , 2.71 , 24 800 ,41,23
SP-15 Gen DA LMP Peak,05/31/12,06/01/12,06/02/12, 34.25 , 33.80 , 34.07 , (2.14), 28 800 ,29,16
SP-15 Gen DA LMP Peak,06/01/12,06/04/12,06/04/12, 31.50 , 31.00 , 31.04 , (3.03), 7 600 ,19,9
SP-15 Gen DA LMP Peak,06/04/12,06/05/12,06/05/12, 28.25 , 27.00 , 27.60 , (3.44), 12 800 ,28,16
SP-15 Gen DA LMP Peak,06/05/12,06/06/12,06/06/12, 29.00 , 26.75 , 27.90 , 0.30 , 34 800 ,73,24
SP-15 Gen DA LMP Peak,06/06/12,06/07/12,06/07/12, 32.75 , 32.00 , 32.44 , 4.54 , 16 800 ,38,18
SP-15 Gen DA LMP Peak,06/07/12,06/08/12,06/09/12, 28.00 , 27.00 , 27.26 , (5.18), 18 400 ,15,12
SP-15 Gen DA LMP Peak,06/08/12,06/11/12,06/11/12, 35.50 , 33.00 , 34.35 , 7.09 , 9 600 ,19,14
SP-15 Gen DA LMP Peak,06/11/12,06/12/12,06/12/12, 37.00 , 36.25 , 36.75 , 2.40 , 28 400 ,55,23
SP-15 Gen DA LMP Peak,06/12/12,06/13/12,06/13/12, 32.50 , 31.00 , 31.72 , (5.03), 19 200 ,34,18
SP-15 Gen DA LMP Peak,06/13/12,06/14/12,06/14/12, 30.00 , 29.50 , 29.88 , (1.84), 16 800 ,36,21
SP-15 Gen DA LMP Peak,06/14/12,06/15/12,06/16/12, 31.00 , 30.00 , 30.43 , 0.55 , 45 600 ,50,21
SP-15 Gen DA LMP Peak,06/15/12,06/18/12,06/18/12, 40.00 , 38.00 , 38.44 , 8.01 , 20 800 ,46,19
SP-15 Gen DA LMP Peak,06/18/12,06/19/12,06/19/12, 33.65 , 32.75 , 33.33 , (5.11), 18 800 ,34,17
SP-15 Gen DA LMP Peak,06/19/12,06/20/12,06/20/12, 33.00 , 31.75 , 32.07 , (1.26), 28 800 ,46,22
SP-15 Gen DA LMP Peak,06/20/12,06/21/12,06/21/12, 32.75 , 31.75 , 32.36 , 0.29 , 10 000 ,21,14
SP-15 Gen DA LMP Peak,06/21/12,06/22/12,06/23/12, 29.00 , 28.25 , 28.51 , (3.85), 34 400 ,35,17
SP-15 Gen DA LMP Peak,06/22/12,06/25/12,06/25/12, 29.25 , 28.50 , 29.16 , 0.65 , 12 000 ,22,10
SP-15 Gen DA LMP Peak,06/25/12,06/26/12,06/26/12, 31.00 , 30.50 , 30.84 , 1.68 , 6 800 ,15,12
SP-15 Gen DA LMP Peak,06/26/12,06/27/12,06/27/12, 32.00 , 31.00 , 31.49 , 0.65 , 26 800 ,52,18
SP-15 Gen DA LMP Peak,06/27/12,06/28/12,06/28/12, 34.25 , 33.50 , 33.74 , 2.25 , 13 600 ,31,15
SP-15 Gen DA LMP Peak,06/28/12,06/29/12,06/30/12, 30.75 , 30.25 , 30.52 , (3.22), 30 400 ,33,17
SP-15 Gen DA LMP Peak,06/29/12,07/02/12,07/02/12, 34.50 , 33.75 , 34.07 , 3.55 , 12 400 ,29,16
SP-15 Gen DA LMP Peak,07/02/12,07/03/12,07/03/12, 31.00 , 30.00 , 30.61 , (3.46), 23 200 ,32,19
SP-15 Gen DA LMP Peak,07/03/12,07/05/12,07/05/12, 30.50 , 30.00 , 30.36 , (0.25), 15 200 ,28,18
SP-15 Gen DA LMP Peak,07/05/12,07/06/12,07/07/12, 33.00 , 32.50 , 32.75 , 2.39 , 20 000 ,21,15
SP-15 Gen DA LMP Peak,07/06/12,07/09/12,07/09/12, 47.00 , 45.00 , 46.32 , 13.57 , 31 600 ,70,24
SP-15 Gen DA LMP Peak,07/09/12,07/10/12,07/10/12, 48.00 , 46.00 , 46.85 , 0.53 , 28 800 ,51,23
SP-15 Gen DA LMP Peak,07/10/12,07/11/12,07/11/12, 46.50 , 45.75 , 46.05 , (0.80), 17 200 ,36,21
SP-15 Gen DA LMP Peak,07/11/12,07/12/12,07/12/12, 47.50 , 45.50 , 46.56 , 0.51 , 39 600 ,67,25
SP-15 Gen DA LMP Peak,07/12/12,07/13/12,07/14/12, 39.00 , 38.25 , 38.90 , (7.66), 38 400 ,36,20
SP-15 Gen DA LMP Peak,07/13/12,07/16/12,07/16/12, 34.00 , 33.50 , 33.81 , (5.09), 10 800 ,20,13
SP-15 Gen DA LMP Peak,07/16/12,07/17/12,07/17/12, 31.00 , 30.00 , 30.54 , (3.27), 19 600 ,20,15
SP-15 Gen DA LMP Peak,07/17/12,07/18/12,07/18/12, 31.50 , 31.00 , 31.13 , 0.59 , 26 400 ,51,19
SP-15 Gen DA LMP Peak,07/18/12,07/19/12,07/19/12, 31.75 , 31.25 , 31.42 , 0.29 , 12 400 ,23,14
SP-15 Gen DA LMP Peak,07/19/12,07/20/12,07/21/12, 34.00 , 32.70 , 33.43 , 2.01 , 77 600 ,48,25
SP-15 Gen DA LMP Peak,07/20/12,07/23/12,07/23/12, 41.75 , 40.00 , 41.40 , 7.97 , 40 800 ,82,27
SP-15 Gen DA LMP Peak,07/23/12,07/24/12,07/24/12, 40.25 , 39.25 , 39.61 , (1.79), 15 600 ,36,17
SP-15 Gen DA LMP Peak,07/24/12,07/25/12,07/25/12, 36.00 , 35.25 , 35.51 , (4.10), 24 400 ,47,15
SP-15 Gen DA LMP Peak,07/25/12,07/26/12,07/26/12, 34.25 , 33.50 , 34.09 , (1.42), 14 800 ,21,9
SP-15 Gen DA LMP Peak,07/26/12,07/27/12,07/28/12, 33.45 , 32.50 , 33.02 , (1.07), 48 800 ,42,17
SP-15 Gen DA LMP Peak,07/27/12,07/30/12,07/30/12, 41.25 , 39.75 , 40.35 , 7.33 , 30 000 ,53,16
SP-15 Gen DA LMP Peak,07/30/12,07/31/12,07/31/12, 36.00 , 35.50 , 35.72 , (4.63), 18 800 ,30,15
SP-15 Gen DA LMP Peak,07/31/12,08/01/12,08/01/12, 36.50 , 34.50 , 35.33 , (0.39), 27 200 ,41,17
SP-15 Gen DA LMP Peak,08/01/12,08/02/12,08/02/12, 36.50 , 35.75 , 35.94 , 0.61 , 17 600 ,25,15
SP-15 Gen DA LMP Peak,08/02/12,08/03/12,08/04/12, 35.25 , 33.75 , 34.58 , (1.36), 32 800 ,29,20
SP-15 Gen DA LMP Peak,08/03/12,08/06/12,08/06/12, 37.00 , 36.25 , 36.70 , 2.12 , 24 400 ,55,18
SP-15 Gen DA LMP Peak,08/06/12,08/07/12,08/07/12, 44.75 , 43.00 , 43.47 , 6.77 , 51 200 ,82,23
SP-15 Gen DA LMP Peak,08/07/12,08/08/12,08/08/12, 53.50 , 49.00 , 51.17 , 7.70 , 52 800 ,94,26
SP-15 Gen DA LMP Peak,08/08/12,08/09/12,08/09/12, 66.75 , 59.00 , 64.16 , 12.99 , 69 200 ,129,30
SP-15 Gen DA LMP Peak,08/09/12,08/10/12,08/11/12, 58.00 , 55.00 , 56.40 , (7.76), 116 800 ,114,27
SP-15 Gen DA LMP Peak,08/10/12,08/13/12,08/13/12, 53.00 , 50.00 , 52.38 , (4.02), 46 800 ,81,23
SP-15 Gen DA LMP Peak,08/13/12,08/14/12,08/14/12, 59.70 , 55.00 , 57.95 , 5.57 , 79 200 ,140,27
SP-15 Gen DA LMP Peak,08/14/12,08/15/12,08/15/12, 63.50 , 55.00 , 60.15 , 2.20 , 95 200 ,171,29
SP-15 Gen DA LMP Peak,08/15/12,08/16/12,08/16/12, 72.00 , 62.00 , 65.75 , 5.60 , 60 800 ,119,25
SP-15 Gen DA LMP Peak,08/16/12,08/17/12,08/18/12, 45.00 , 41.75 , 43.23 , (22.52), 85 600 ,74,21
SP-15 Gen DA LMP Peak,08/17/12,08/20/12,08/20/12, 40.75 , 38.00 , 39.80 , (3.43), 30 400 ,55,20
SP-15 Gen DA LMP Peak,08/20/12,08/21/12,08/21/12, 40.50 , 38.50 , 38.91 , (0.89), 30 800 ,65,18
SP-15 Gen DA LMP Peak,08/21/12,08/22/12,08/22/12, 38.00 , 37.25 , 37.53 , (1.38), 26 000 ,49,17
SP-15 Gen DA LMP Peak,08/22/12,08/23/12,08/23/12, 36.15 , 35.25 , 35.81 , (1.72), 45 200 ,48,22
SP-15 Gen DA LMP Peak,08/23/12,08/24/12,08/25/12, 33.75 , 33.25 , 33.46 , (2.35), 15 200 ,15,10
SP-15 Gen DA LMP Peak,08/24/12,08/27/12,08/27/12, 37.25 , 36.45 , 36.95 , 3.49 , 16 400 ,26,15
SP-15 Gen DA LMP Peak,08/27/12,08/28/12,08/28/12, 43.75 , 39.00 , 42.46 , 5.51 , 38 000 ,54,22
SP-15 Gen DA LMP Peak,08/28/12,08/29/12,08/29/12, 46.50 , 45.25 , 45.81 , 3.35 , 36 400 ,70,21
SP-15 Gen DA LMP Peak,08/29/12,08/30/12,08/31/12, 43.50 , 41.75 , 42.18 , (3.63), 87 200 ,87,18
SP-15 Gen DA LMP Peak,08/30/12,09/01/12,09/01/12, 35.00 , 34.50 , 34.74 , (7.44), 11 200 ,23,11
SP-15 Gen DA LMP Peak,08/31/12,09/04/12,09/04/12, 44.25 , 43.50 , 44.00 , 9.26 , 17 200 ,37,16
SP-15 Gen DA LMP Peak,09/04/12,09/05/12,09/05/12, 44.00 , 43.25 , 43.60 , (0.40), 51 600 ,77,22
SP-15 Gen DA LMP Peak,09/05/12,09/06/12,09/06/12, 44.45 , 43.25 , 44.04 , 0.44 , 31 600 ,62,20
SP-15 Gen DA LMP Peak,09/06/12,09/07/12,09/08/12, 39.25 , 37.50 , 38.14 , (5.90), 60 800 ,49,21
SP-15 Gen DA LMP Peak,09/07/12,09/10/12,09/10/12, 40.50 , 39.75 , 40.22 , 2.08 , 18 000 ,44,13
SP-15 Gen DA LMP Peak,09/10/12,09/11/12,09/11/12, 39.50 , 38.50 , 38.92 , (1.30), 44 400 ,83,22
SP-15 Gen DA LMP Peak,09/11/12,09/12/12,09/12/12, 44.00 , 43.00 , 43.22 , 4.30 , 70 800 ,99,24
SP-15 Gen DA LMP Peak,09/12/12,09/13/12,09/13/12, 49.50 , 47.75 , 48.41 , 5.19 , 52 000 ,84,24
SP-15 Gen DA LMP Peak,09/13/12,09/14/12,09/15/12, 48.00 , 47.00 , 47.60 , (0.81), 79 200 ,76,30
SP-15 Gen DA LMP Peak,09/14/12,09/17/12,09/17/12, 47.00 , 41.00 , 45.58 , (2.02), 24 000 ,52,16
SP-15 Gen DA LMP Peak,09/17/12,09/18/12,09/18/12, 42.50 , 41.75 , 41.95 , (3.63), 32 400 ,71,23
SP-15 Gen DA LMP Peak,09/18/12,09/19/12,09/19/12, 43.00 , 41.25 , 41.48 , (0.47), 44 400 ,72,24
SP-15 Gen DA LMP Peak,09/19/12,09/20/12,09/20/12, 43.25 , 42.00 , 42.77 , 1.29 , 63 200 ,116,26
SP-15 Gen DA LMP Peak,09/20/12,09/21/12,09/22/12, 38.75 , 38.00 , 38.35 , (4.42), 24 000 ,26,13
SP-15 Gen DA LMP Peak,09/21/12,09/24/12,09/24/12, 38.50 , 37.25 , 37.89 , (0.46), 33 600 ,50,19
SP-15 Gen DA LMP Peak,09/24/12,09/25/12,09/25/12, 38.75 , 37.50 , 37.94 , 0.05 , 37 600 ,73,22
SP-15 Gen DA LMP Peak,09/25/12,09/26/12,09/26/12, 40.25 , 39.50 , 39.93 , 1.99 , 52 400 ,80,20
SP-15 Gen DA LMP Peak,09/26/12,09/27/12,09/28/12, 45.75 , 44.25 , 45.01 , 5.08 , 99 200 ,53,18
SP-15 Gen DA LMP Peak,09/27/12,09/29/12,09/29/12, 46.25 , 44.00 , 45.21 , 0.20 , 18 800 ,35,18
SP-15 Gen DA LMP Peak,09/28/12,10/01/12,10/01/12, 76.00 , 70.00 , 72.67 , 27.46 , 60 400 ,135,25
SP-15 Gen DA LMP Peak,10/01/12,10/02/12,10/02/12, 65.50 , 61.75 , 62.66 , (10.01), 54 800 ,107,25
SP-15 Gen DA LMP Peak,10/02/12,10/03/12,10/03/12, 55.00 , 46.00 , 47.10 , (15.56), 25 200 ,54,18
SP-15 Gen DA LMP Peak,10/03/12,10/04/12,10/04/12, 39.75 , 39.00 , 39.39 , (7.71), 16 400 ,36,17
SP-15 Gen DA LMP Peak,10/04/12,10/05/12,10/06/12, 36.05 , 35.50 , 35.93 , (3.46), 15 200 ,19,16
SP-15 Gen DA LMP Peak,10/05/12,10/08/12,10/08/12, 36.25 , 35.25 , 35.56 , (0.37), 17 600 ,33,15
SP-15 Gen DA LMP Peak,10/08/12,10/09/12,10/09/12, 37.50 , 37.00 , 37.15 , 1.59 , 17 600 ,36,13
SP-15 Gen DA LMP Peak,10/09/12,10/10/12,10/10/12, 39.00 , 38.25 , 38.63 , 1.48 , 13 600 ,31,13
SP-15 Gen DA LMP Peak,10/10/12,10/11/12,10/11/12, 37.50 , 37.00 , 37.41 , (1.22), 36 400 ,51,21
SP-15 Gen DA LMP Peak,10/11/12,10/12/12,10/13/12, 35.75 , 35.00 , 35.41 , (2.00), 32 800 ,22,13
SP-15 Gen DA LMP Peak,10/12/12,10/15/12,10/15/12, 45.00 , 43.50 , 43.61 , 8.20 , 24 400 ,37,17
SP-15 Gen DA LMP Peak,10/15/12,10/16/12,10/16/12, 50.00 , 48.00 , 49.14 , 5.53 , 40 400 ,65,21
SP-15 Gen DA LMP Peak,10/16/12,10/17/12,10/17/12, 60.00 , 57.75 , 58.53 , 9.39 , 33 600 ,69,22
SP-15 Gen DA LMP Peak,10/17/12,10/18/12,10/18/12, 53.00 , 50.00 , 51.63 , (6.90), 48 400 ,99,22
SP-15 Gen DA LMP Peak,10/18/12,10/19/12,10/20/12, 38.75 , 38.25 , 38.36 , (13.27), 28 000 ,35,16
SP-15 Gen DA LMP Peak,10/19/12,10/22/12,10/22/12, 40.00 , 39.50 , 39.66 , 1.30 , 14 000 ,28,12
SP-15 Gen DA LMP Peak,10/22/12,10/23/12,10/23/12, 40.75 , 40.25 , 40.51 , 0.85 , 14 800 ,34,16
SP-15 Gen DA LMP Peak,10/23/12,10/24/12,10/24/12, 39.25 , 38.75 , 38.93 , (1.58), 13 200 ,27,15
SP-15 Gen DA LMP Peak,10/24/12,10/25/12,10/25/12, 39.00 , 38.50 , 38.75 , (0.18), 20 800 ,45,18
SP-15 Gen DA LMP Peak,10/25/12,10/26/12,10/27/12, 40.50 , 39.50 , 40.17 , 1.42 , 123 200 ,92,25
SP-15 Gen DA LMP Peak,10/26/12,10/29/12,10/29/12, 44.00 , 42.50 , 43.56 , 3.39 , 23 200 ,36,15
SP-15 Gen DA LMP Peak,10/29/12,10/30/12,10/30/12, 40.00 , 39.50 , 39.77 , (3.79), 15 600 ,27,15
SP-15 Gen DA LMP Peak,10/30/12,10/31/12,10/31/12, 42.50 , 41.50 , 41.75 , 1.98 , 6 800 ,15,8
SP-15 Gen DA LMP Peak,10/31/12,11/01/12,11/01/12, 40.40 , 40.00 , 40.17 , (1.58), 14 000 ,21,13
SP-15 Gen DA LMP Peak,11/01/12,11/02/12,11/03/12, 40.00 , 39.00 , 39.56 , (0.61), 22 400 ,23,14
SP-15 Gen DA LMP Peak,11/02/12,11/05/12,11/05/12, 50.00 , 47.00 , 48.12 , 8.56 , 39 600 ,86,24
SP-15 Gen DA LMP Peak,11/05/12,11/06/12,11/06/12, 46.00 , 45.25 , 45.49 , (2.63), 18 000 ,34,14
SP-15 Gen DA LMP Peak,11/06/12,11/07/12,11/07/12, 40.00 , 39.50 , 39.67 , (5.82), 19 600 ,26,16
SP-15 Gen DA LMP Peak,11/07/12,11/08/12,11/09/12, 39.75 , 38.65 , 39.46 , (0.21), 52 000 ,49,22
SP-15 Gen DA LMP Peak,11/08/12,11/10/12,11/10/12, 36.50 , 36.25 , 36.42 , (3.04), 24 800 ,40,16
SP-15 Gen DA LMP Peak,11/09/12,11/12/12,11/13/12, 38.00 , 36.75 , 37.49 , 1.07 , 69 600 ,57,18
SP-15 Gen DA LMP Peak,11/13/12,11/14/12,11/14/12, 43.00 , 42.00 , 42.59 , 5.10 , 26 400 ,47,22
SP-15 Gen DA LMP Peak,11/14/12,11/15/12,11/15/12, 41.00 , 40.50 , 40.66 , (1.93), 6 400 ,12,9
SP-15 Gen DA LMP Peak,11/15/12,11/16/12,11/17/12, 39.00 , 38.00 , 38.96 , (1.70), 37 600 ,27,15
SP-15 Gen DA LMP Peak,11/16/12,11/19/12,11/19/12, 40.00 , 39.00 , 39.62 , 0.66 , 10 000 ,17,12
SP-15 Gen DA LMP Peak,11/19/12,11/20/12,11/21/12, 37.90 , 37.00 , 37.48 , (2.14), 88 000 ,73,20
SP-15 Gen DA LMP Peak,11/20/12,11/23/12,11/23/12, 36.00 , 35.50 , 35.67 , (1.81), 12 400 ,24,17
SP-15 Gen DA LMP Peak,11/21/12,11/24/12,11/26/12, 36.25 , 35.00 , 35.58 , (0.09), 17 600 ,19,9
SP-15 Gen DA LMP Peak,11/26/12,11/27/12,11/27/12, 40.50 , 39.85 , 40.25 , 4.67 , 34 000 ,63,20
SP-15 Gen DA LMP Peak,11/27/12,11/28/12,11/28/12, 43.75 , 42.50 , 42.97 , 2.72 , 21 600 ,41,19
SP-15 Gen DA LMP Peak,11/28/12,11/29/12,11/30/12, 44.75 , 43.50 , 44.01 , 1.04 , 84 800 ,93,25
SP-15 Gen DA LMP Peak,11/29/12,12/01/12,12/01/12, 39.50 , 38.00 , 38.82 , (5.19), 30 400 ,57,18
SP-15 Gen DA LMP Peak,11/30/12,12/03/12,12/03/12, 41.50 , 41.00 , 41.19 , 2.37 , 8 800 ,19,10
SP-15 Gen DA LMP Peak,12/03/12,12/04/12,12/04/12, 44.25 , 43.50 , 43.87 , 2.68 , 16 400 ,29,14
SP-15 Gen DA LMP Peak,12/04/12,12/05/12,12/05/12, 43.00 , 42.00 , 42.36 , (1.51), 36 800 ,59,23
