Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh, Low Price $/MWh , Wtd Avg Price $/MWh ,Change, Daily Volume MWh ,Number of Trades,Number of Counterparties
NP15 EZ Gen DA LMP Peak,10/8/2015,10/9/2015,10/10/2015,41.25,41,41.19,1.44,17 600,12,7
NP15 EZ Gen DA LMP Peak,10/9/2015,10/12/2015,10/12/2015,42,42,42,0.81,4 400,4,4
NP15 EZ Gen DA LMP Peak,10/12/2015,10/13/2015,10/13/2015,44.5,43.75,43.93,1.93,10 800,13,8
NP15 EZ Gen DA LMP Peak,10/13/2015,10/14/2015,10/14/2015,44.4,42.5,43.93,0,7 200,9,8
NP15 EZ Gen DA LMP Peak,10/16/2015,10/19/2015,10/19/2015,35.75,35.75,35.75,-8.18,400,1,2
NP15 EZ Gen DA LMP Peak,10/23/2015,10/26/2015,10/26/2015,33.5,33.5,33.5,-2.25,2 800,7,3
NP15 EZ Gen DA LMP Peak,10/26/2015,10/27/2015,10/27/2015,33,33,33,-0.5,3 200,8,2
NP15 EZ Gen DA LMP Peak,10/27/2015,10/28/2015,10/28/2015,31.75,31.75,31.75,-1.25,800,2,2
NP15 EZ Gen DA LMP Peak,10/28/2015,10/29/2015,10/29/2015,32,31.5,31.94,0.19,3 200,8,3
NP15 EZ Gen DA LMP Peak,10/29/2015,10/30/2015,10/31/2015,30,30,30,-1.94,800,1,2
NP15 EZ Gen DA LMP Peak,10/30/2015,11/2/2015,11/2/2015,31.5,31.5,31.5,1.5,4 000,5,4
NP15 EZ Gen DA LMP Peak,11/2/2015,11/3/2015,11/3/2015,32.5,31.75,32.13,0.63,7 600,19,11
NP15 EZ Gen DA LMP Peak,11/3/2015,11/4/2015,11/4/2015,33.25,32.75,32.93,0.8,2 400,6,4
NP15 EZ Gen DA LMP Peak,11/4/2015,11/5/2015,11/5/2015,32.25,32.25,32.25,-0.68,400,1,2
NP15 EZ Gen DA LMP Peak,11/5/2015,11/6/2015,11/7/2015,31.45,31.45,31.45,-0.8,800,1,2
NP15 EZ Gen DA LMP Peak,11/6/2015,11/9/2015,11/9/2015,34,33,33.12,1.67,6 000,15,6
NP15 EZ Gen DA LMP Peak,11/9/2015,11/10/2015,11/10/2015,32.75,32.25,32.54,-0.58,6 400,16,9
NP15 EZ Gen DA LMP Peak,11/10/2015,11/11/2015,11/12/2015,32.25,32.25,32.25,-0.29,7 200,3,3
NP15 EZ Gen DA LMP Peak,11/17/2015,11/18/2015,11/18/2015,30.5,30.5,30.5,-1.75,400,1,2
NP15 EZ Gen DA LMP Peak,11/18/2015,11/19/2015,11/19/2015,31.25,31.25,31.25,0.75,400,1,2
NP15 EZ Gen DA LMP Peak,11/23/2015,11/24/2015,11/25/2015,29.25,29.25,29.25,-2,800,1,2
NP15 EZ Gen DA LMP Peak,11/30/2015,12/1/2015,12/1/2015,35.15,34.5,34.71,5.46,4 000,6,6
NP15 EZ Gen DA LMP Peak,12/3/2015,12/4/2015,12/5/2015,29.5,29.5,29.5,-5.21,6 400,3,3
NP15 EZ Gen DA LMP Peak,12/7/2015,12/8/2015,12/8/2015,32.15,30.25,31.58,2.08,15 200,20,10
NP15 EZ Gen DA LMP Peak,12/8/2015,12/9/2015,12/9/2015,30.35,29.75,30.14,-1.44,6 400,16,6
NP15 EZ Gen DA LMP Peak,12/11/2015,12/14/2015,12/14/2015,30.25,29.5,30,-0.14,4 400,10,5
NP15 EZ Gen DA LMP Peak,12/14/2015,12/15/2015,12/15/2015,30.25,30.1,30.18,0.18,4 800,12,5
NP15 EZ Gen DA LMP Peak,12/15/2015,12/16/2015,12/16/2015,30.5,30.5,30.5,0.32,400,1,2
NP15 EZ Gen DA LMP Peak,12/16/2015,12/17/2015,12/17/2015,32.5,32.5,32.5,2,400,1,2
NP15 EZ Gen DA LMP Peak,12/28/2015,12/29/2015,12/29/2015,33.75,33.75,33.75,1.25,400,1,2
NP15 EZ Gen DA LMP Peak,12/29/2015,12/30/2015,12/31/2015,36,35.5,35.67,1.92,2 400,3,4
Palo Verde Peak,1/2/2015,1/3/2015,1/5/2015,28.5,26.5,27.43,-3.46,8 800,11,8
Palo Verde Peak,1/5/2015,1/6/2015,1/6/2015,33.25,31.25,32.23,4.8,11 200,28,15
Palo Verde Peak,1/6/2015,1/7/2015,1/7/2015,30,27.5,28.58,-3.65,13 600,31,15
Palo Verde Peak,1/7/2015,1/8/2015,1/8/2015,27.75,26.25,26.79,-1.79,19 200,46,18
Palo Verde Peak,1/8/2015,1/9/2015,1/10/2015,25.5,24.5,24.92,-1.87,14 400,18,9
Palo Verde Peak,1/9/2015,1/12/2015,1/12/2015,28,26.25,27.06,2.14,1 600,4,6
Palo Verde Peak,1/12/2015,1/13/2015,1/13/2015,25.75,24.25,25.08,-1.98,6 000,15,11
Palo Verde Peak,1/13/2015,1/14/2015,1/14/2015,29.5,24.5,25.9,0.82,10 400,25,16
Palo Verde Peak,1/14/2015,1/15/2015,1/16/2015,27,25.5,26.55,0.65,11 200,13,11
Palo Verde Peak,1/15/2015,1/17/2015,1/17/2015,26,25,25.68,-0.87,4 000,10,9
Palo Verde Peak,1/16/2015,1/19/2015,1/20/2015,26.5,23.5,25.35,-0.33,12 000,15,11
Palo Verde Peak,1/20/2015,1/21/2015,1/21/2015,26.25,23.5,24.48,-0.87,4 800,12,9
Palo Verde Peak,1/21/2015,1/22/2015,1/22/2015,25.25,23.25,24.11,-0.37,9 600,24,12
Palo Verde Peak,1/22/2015,1/23/2015,1/24/2015,24,23,23.16,-0.95,19 200,24,14
Palo Verde Peak,1/23/2015,1/26/2015,1/26/2015,24.5,24,24.25,1.09,2 800,7,9
Palo Verde Peak,1/26/2015,1/27/2015,1/27/2015,26,22,23.31,-0.94,4 400,11,7
Palo Verde Peak,1/27/2015,1/28/2015,1/28/2015,24,23,23.43,0.12,4 400,11,12
Palo Verde Peak,1/28/2015,1/29/2015,1/29/2015,27,24,25.25,1.82,5 200,13,11
Palo Verde Peak,1/29/2015,1/30/2015,1/31/2015,25,23.75,24.28,-0.97,7 200,9,8
Palo Verde Peak,1/30/2015,2/2/2015,2/2/2015,25,23.75,24.73,0.45,11 600,26,14
Palo Verde Peak,2/2/2015,2/3/2015,2/3/2015,25,23.75,24.36,-0.37,16 000,38,15
Palo Verde Peak,2/3/2015,2/4/2015,2/4/2015,24.5,23.25,24.26,-0.1,18 000,41,17
Palo Verde Peak,2/4/2015,2/5/2015,2/5/2015,24.25,22.5,23.83,-0.43,11 200,27,16
Palo Verde Peak,2/5/2015,2/6/2015,2/7/2015,22.75,21,21.73,-2.1,30 400,36,15
Palo Verde Peak,2/6/2015,2/9/2015,2/9/2015,22.5,22,22.12,0.39,11 600,26,12
Palo Verde Peak,2/9/2015,2/10/2015,2/10/2015,23,22.25,22.64,0.52,16 000,38,14
Palo Verde Peak,2/10/2015,2/11/2015,2/11/2015,23.5,23,23.26,0.62,13 600,32,13
Palo Verde Peak,2/11/2015,2/12/2015,2/13/2015,25.5,24.5,25.02,1.76,9 600,12,12
Palo Verde Peak,2/12/2015,2/14/2015,2/14/2015,22.25,21.5,21.85,-3.17,7 200,18,10
Palo Verde Peak,2/13/2015,2/16/2015,2/17/2015,23.5,22.5,23.04,1.19,25 600,32,15
Palo Verde Peak,2/17/2015,2/18/2015,2/18/2015,23.75,23,23.3,0.26,9 200,22,13
Palo Verde Peak,2/18/2015,2/19/2015,2/19/2015,24,23,23.33,0.03,9 200,23,13
Palo Verde Peak,2/19/2015,2/20/2015,2/21/2015,24,23,23.47,0.14,20 000,25,13
Palo Verde Peak,2/20/2015,2/23/2015,2/23/2015,27.25,25.5,26.08,2.61,15 200,38,16
Palo Verde Peak,2/23/2015,2/24/2015,2/24/2015,28.5,27.5,28,1.92,12 000,30,16
Palo Verde Peak,2/24/2015,2/25/2015,2/25/2015,28.5,26.75,27.71,-0.29,15 200,38,14
Palo Verde Peak,2/25/2015,2/26/2015,2/26/2015,27.75,26.5,27.34,-0.37,14 800,37,16
Palo Verde Peak,2/26/2015,2/27/2015,2/28/2015,26,23.05,25.41,-1.93,19 200,24,13
Palo Verde Peak,2/27/2015,3/2/2015,3/2/2015,25.75,24.75,25.22,-0.19,14 800,32,15
Palo Verde Peak,3/2/2015,3/3/2015,3/3/2015,28,25.25,25.8,0.58,12 800,31,14
Palo Verde Peak,3/3/2015,3/4/2015,3/4/2015,28.5,26.25,27.41,1.61,18 400,42,14
Palo Verde Peak,3/4/2015,3/5/2015,3/5/2015,29.5,26,29.07,1.66,9 200,23,12
Palo Verde Peak,3/5/2015,3/6/2015,3/7/2015,27,26.25,26.68,-2.39,18 400,23,16
Palo Verde Peak,3/6/2015,3/9/2015,3/9/2015,26,25,25.68,-1,14 800,27,13
Palo Verde Peak,3/9/2015,3/10/2015,3/10/2015,26,25,25.55,-0.13,14 000,30,15
Palo Verde Peak,3/10/2015,3/11/2015,3/11/2015,25.25,24.25,24.68,-0.87,15 600,37,17
Palo Verde Peak,3/11/2015,3/12/2015,3/12/2015,25.5,23.75,24.28,-0.4,15 200,38,14
Palo Verde Peak,3/12/2015,3/13/2015,3/14/2015,23.75,22.75,23.1,-1.18,26 400,33,14
Palo Verde Peak,3/13/2015,3/16/2015,3/16/2015,25.5,24.25,24.51,1.41,14 800,37,16
Palo Verde Peak,3/16/2015,3/17/2015,3/17/2015,26,25,25.35,0.84,16 800,41,18
Palo Verde Peak,3/17/2015,3/18/2015,3/18/2015,26.5,24.75,25.17,-0.18,13 200,33,14
Palo Verde Peak,3/18/2015,3/19/2015,3/19/2015,25,24.25,24.69,-0.48,10 800,27,13
Palo Verde Peak,3/19/2015,3/20/2015,3/21/2015,23.75,22,23.28,-1.41,21 600,24,13
Palo Verde Peak,3/20/2015,3/23/2015,3/23/2015,25,23.25,24.45,1.17,14 000,29,14
Palo Verde Peak,3/23/2015,3/24/2015,3/24/2015,23.75,23,23.67,-0.78,9 600,23,15
Palo Verde Peak,3/24/2015,3/25/2015,3/25/2015,23.75,23,23.63,-0.04,13 600,30,15
Palo Verde Peak,3/25/2015,3/26/2015,3/26/2015,26.5,25.5,26.28,2.65,7 600,18,13
Palo Verde Peak,3/26/2015,3/27/2015,3/28/2015,24.5,24,24.38,-1.9,13 600,14,11
Palo Verde Peak,3/27/2015,3/30/2015,3/30/2015,28,25,25.9,1.52,9 600,22,10
Palo Verde Peak,3/30/2015,3/31/2015,3/31/2015,28.5,25,25.7,-0.2,8 800,21,11
Palo Verde Peak,3/31/2015,4/1/2015,4/2/2015,25,25,25,-0.7,8 800,11,6
Palo Verde Peak,4/1/2015,4/3/2015,4/4/2015,25,24.25,24.83,-0.17,18 400,19,9
Palo Verde Peak,4/2/2015,4/6/2015,4/6/2015,24.25,23,23.47,-1.36,6 800,17,13
Palo Verde Peak,4/6/2015,4/7/2015,4/7/2015,24,21.5,22.78,-0.69,9 600,22,12
Palo Verde Peak,4/7/2015,4/8/2015,4/8/2015,23.5,22,22.83,0.05,6 400,16,14
Palo Verde Peak,4/8/2015,4/9/2015,4/9/2015,23,21.75,22.18,-0.65,8 000,18,13
Palo Verde Peak,4/9/2015,4/10/2015,4/11/2015,25,23.25,23.9,1.72,16 000,20,8
Palo Verde Peak,4/10/2015,4/13/2015,4/13/2015,24,23.25,23.55,-0.35,10 000,24,11
Palo Verde Peak,4/13/2015,4/14/2015,4/14/2015,23.25,20,22.76,-0.79,7 200,18,13
Palo Verde Peak,4/14/2015,4/15/2015,4/15/2015,24,20,22.67,-0.09,5 200,13,12
Palo Verde Peak,4/15/2015,4/16/2015,4/16/2015,24.75,23,23.77,1.1,10 000,25,15
Palo Verde Peak,4/16/2015,4/17/2015,4/18/2015,24,23.5,23.84,0.07,20 800,26,14
Palo Verde Peak,4/17/2015,4/20/2015,4/20/2015,24.25,23.75,23.98,0.14,12 000,30,13
Palo Verde Peak,4/20/2015,4/21/2015,4/21/2015,24,23.25,23.46,-0.52,6 800,17,11
Palo Verde Peak,4/21/2015,4/22/2015,4/22/2015,24,23,23.71,0.25,4 800,11,10
Palo Verde Peak,4/22/2015,4/23/2015,4/23/2015,24.75,23.5,24.04,0.33,10 400,22,11
Palo Verde Peak,4/23/2015,4/24/2015,4/25/2015,24,21.75,23.23,-0.81,16 800,21,11
Palo Verde Peak,4/24/2015,4/27/2015,4/27/2015,27,26,26.4,3.17,13 600,28,18
Palo Verde Peak,4/27/2015,4/28/2015,4/28/2015,25.5,24.75,25.18,-1.22,19 200,46,15
Palo Verde Peak,4/28/2015,4/29/2015,4/29/2015,24.75,23.75,24.25,-0.93,10 800,24,9
Palo Verde Peak,4/28/2015,4/29/2015,4/29/2015,24.75,23.75,24.25,-0.93,10 800,24,9
Palo Verde Peak,4/29/2015,4/30/2015,4/30/2015,30.5,27,28.67,4.42,6 400,16,13
Palo Verde Peak,4/30/2015,5/1/2015,5/2/2015,28,24.5,25.15,-3.52,13 600,17,10
Palo Verde Peak,5/1/2015,5/4/2015,5/4/2015,25.75,24.5,25.28,0.13,6 800,17,13
Palo Verde Peak,5/4/2015,5/5/2015,5/5/2015,25.5,23,24.2,-1.08,12 000,30,14
Palo Verde Peak,5/5/2015,5/6/2015,5/6/2015,25,23.5,24.13,-0.07,13 600,32,12
Palo Verde Peak,5/6/2015,5/7/2015,5/7/2015,26.25,24,25.21,1.08,15 600,37,15
Palo Verde Peak,5/7/2015,5/8/2015,5/9/2015,24,23,23.72,-1.49,15 200,19,11
Palo Verde Peak,5/8/2015,5/11/2015,5/11/2015,27,24.5,24.76,1.04,11 200,25,11
Palo Verde Peak,5/11/2015,5/12/2015,5/12/2015,24.75,24,24.36,-0.4,11 600,24,13
Palo Verde Peak,5/12/2015,5/13/2015,5/13/2015,24.75,23.25,23.88,-0.48,8 800,22,13
Palo Verde Peak,5/13/2015,5/14/2015,5/14/2015,24.5,23.75,24.14,0.26,9 600,21,12
Palo Verde Peak,5/14/2015,5/15/2015,5/16/2015,22.5,19,21.18,-2.96,27 200,27,12
Palo Verde Peak,5/15/2015,5/18/2015,5/18/2015,24.75,24,24.53,3.35,7 200,18,7
Palo Verde Peak,5/18/2015,5/19/2015,5/19/2015,23.25,23,23.1,-1.43,11 600,20,12
Palo Verde Peak,5/19/2015,5/20/2015,5/20/2015,24.5,23.5,23.75,0.65,3 200,8,7
Palo Verde Peak,5/20/2015,5/21/2015,5/22/2015,24.25,23,23.45,-0.3,11 200,14,8
Palo Verde Peak,5/21/2015,5/23/2015,5/23/2015,23,20,20.67,-2.78,4 800,12,10
Palo Verde Peak,5/22/2015,5/26/2015,5/26/2015,24,23.5,23.88,3.21,1 600,4,5
Palo Verde Peak,5/26/2015,5/27/2015,5/27/2015,24,23.75,23.97,0.09,3 200,8,6
Palo Verde Peak,5/27/2015,5/28/2015,5/29/2015,27,25.25,25.86,1.89,19 200,23,15
Palo Verde Peak,5/28/2015,5/30/2015,5/30/2015,26.75,26,26.44,0.58,9 600,24,14
Palo Verde Peak,5/29/2015,6/1/2015,6/1/2015,26.25,25.75,25.9,-0.54,8 800,21,12
Palo Verde Peak,6/1/2015,6/2/2015,6/2/2015,24.5,24,24.15,-1.75,7 200,18,11
Palo Verde Peak,6/2/2015,6/3/2015,6/3/2015,24.25,23.25,23.88,-0.27,10 800,23,13
Palo Verde Peak,6/3/2015,6/4/2015,6/4/2015,24,23.25,23.74,-0.14,9 200,23,12
Palo Verde Peak,6/4/2015,6/5/2015,6/6/2015,23.25,22.25,22.83,-0.91,20 800,22,11
Palo Verde Peak,6/5/2015,6/8/2015,6/8/2015,26.5,25.5,25.95,3.12,16 400,39,17
Palo Verde Peak,6/8/2015,6/9/2015,6/9/2015,28.5,26.5,27.04,1.09,18 000,42,18
Palo Verde Peak,6/9/2015,6/10/2015,6/10/2015,28,26.5,26.87,-0.17,23 600,49,18
Palo Verde Peak,6/10/2015,6/11/2015,6/11/2015,28,24.75,26.05,-0.82,13 200,30,15
Palo Verde Peak,6/11/2015,6/12/2015,6/13/2015,28.5,26.75,27.99,1.94,30 400,35,16
Palo Verde Peak,6/12/2015,6/15/2015,6/15/2015,35,29.25,30.96,2.97,10 400,26,16
Palo Verde Peak,6/15/2015,6/16/2015,6/16/2015,38,33.25,34.47,3.51,12 800,23,15
Palo Verde Peak,6/16/2015,6/17/2015,6/17/2015,39,34.75,37.49,3.02,6 800,17,13
Palo Verde Peak,6/17/2015,6/18/2015,6/18/2015,44,38,42.68,5.19,8 000,19,13
Palo Verde Peak,6/18/2015,6/19/2015,6/20/2015,38,36.75,37.39,-5.29,14 400,18,14
Palo Verde Peak,6/19/2015,6/22/2015,6/22/2015,38,32,36.83,-0.56,14 400,34,17
Palo Verde Peak,6/22/2015,6/23/2015,6/23/2015,36,34,35.11,-1.72,10 400,26,14
Palo Verde Peak,6/23/2015,6/24/2015,6/24/2015,38,36,36.92,1.81,14 400,36,17
Palo Verde Peak,6/24/2015,6/25/2015,6/25/2015,38.25,36.5,36.94,0.02,15 600,38,19
Palo Verde Peak,6/25/2015,6/26/2015,6/27/2015,41,36,37.35,0.41,46 400,57,21
Palo Verde Peak,6/26/2015,6/29/2015,6/29/2015,38.5,35,36.78,-0.57,21 600,52,21
Palo Verde Peak,6/29/2015,6/30/2015,6/30/2015,51.5,39.75,41.73,4.95,18 000,42,20
Palo Verde Peak,6/30/2015,7/1/2015,7/1/2015,90,46,60.77,19.04,28 400,66,18
Palo Verde Peak,7/1/2015,7/2/2015,7/3/2015,65,50,59.57,-1.2,36 800,46,18
Palo Verde Peak,7/2/2015,7/6/2015,7/6/2015,40.5,36.25,36.99,-22.58,10 800,27,11
Palo Verde Peak,7/6/2015,7/7/2015,7/7/2015,34.5,31.25,32.59,-4.4,18 400,46,17
Palo Verde Peak,7/7/2015,7/8/2015,7/8/2015,30.5,29.75,30.07,-2.52,16 800,42,17
Palo Verde Peak,7/8/2015,7/9/2015,7/9/2015,27.5,26.5,27.02,-3.05,12 400,25,13
Palo Verde Peak,7/9/2015,7/10/2015,7/11/2015,25.5,24.5,24.84,-2.18,27 200,30,16
Palo Verde Peak,7/10/2015,7/13/2015,7/13/2015,29.75,27.5,28.28,3.44,7 200,18,14
Palo Verde Peak,7/13/2015,7/14/2015,7/14/2015,30,27.25,29.03,0.75,11 200,26,14
Palo Verde Peak,7/14/2015,7/15/2015,7/15/2015,32.5,29.25,31.09,2.06,12 400,31,16
Palo Verde Peak,7/15/2015,7/16/2015,7/16/2015,32.75,31.5,32.17,1.08,14 000,35,17
Palo Verde Peak,7/16/2015,7/17/2015,7/18/2015,31,28.75,30.09,-2.08,27 200,34,18
Palo Verde Peak,7/17/2015,7/20/2015,7/20/2015,31.5,30.5,30.77,0.68,8 800,19,13
Palo Verde Peak,7/20/2015,7/21/2015,7/21/2015,31,29.25,29.5,-1.27,8 800,22,14
Palo Verde Peak,7/21/2015,7/22/2015,7/22/2015,31,28,28.78,-0.72,12 800,30,21
Palo Verde Peak,7/22/2015,7/23/2015,7/23/2015,29,27.25,27.88,-0.9,14 000,34,18
Palo Verde Peak,7/23/2015,7/24/2015,7/25/2015,29,26.75,27.68,-0.2,13 600,17,13
Palo Verde Peak,7/24/2015,7/27/2015,7/27/2015,32.5,30,31.49,3.81,12 800,31,18
Palo Verde Peak,7/27/2015,7/28/2015,7/28/2015,34.5,32.75,33.47,1.98,19 600,47,16
Palo Verde Peak,7/28/2015,7/29/2015,7/29/2015,37.5,36,36.87,3.4,18 000,43,20
Palo Verde Peak,7/29/2015,7/30/2015,7/31/2015,42,34.75,36.68,-0.19,32 800,40,16
Palo Verde Peak,7/30/2015,8/1/2015,8/1/2015,31.75,30,30.55,-6.13,26 000,60,24
Palo Verde Peak,7/31/2015,8/3/2015,8/3/2015,36,33,34.76,4.21,11 200,27,16
Palo Verde Peak,8/3/2015,8/4/2015,8/4/2015,47,34,39,4.24,13 200,32,20
Palo Verde Peak,8/4/2015,8/5/2015,8/5/2015,44,39.5,41.08,2.08,17 600,43,18
Palo Verde Peak,8/5/2015,8/6/2015,8/6/2015,40.5,37.75,39.18,-1.9,17 200,43,18
Palo Verde Peak,8/6/2015,8/7/2015,8/8/2015,35,33,34.04,-5.14,25 600,32,15
Palo Verde Peak,8/7/2015,8/10/2015,8/10/2015,33.5,30.5,32.87,-1.17,10 400,25,16
Palo Verde Peak,8/10/2015,8/11/2015,8/11/2015,36.5,34.75,35.35,2.48,13 600,34,16
Palo Verde Peak,8/11/2015,8/12/2015,8/12/2015,39,37.5,38.53,3.18,14 800,34,12
Palo Verde Peak,8/12/2015,8/13/2015,8/13/2015,41,38.5,39.6,1.07,14 400,33,16
Palo Verde Peak,8/13/2015,8/14/2015,8/15/2015,43,36,38.66,-0.94,30 400,32,17
Palo Verde Peak,8/14/2015,8/17/2015,8/17/2015,41.5,37.5,39.26,0.6,14 400,30,17
Palo Verde Peak,8/17/2015,8/18/2015,8/18/2015,39.5,38,39.02,-0.24,15 200,36,18
Palo Verde Peak,8/18/2015,8/19/2015,8/19/2015,37,35.5,36.05,-2.97,10 000,19,15
Palo Verde Peak,8/19/2015,8/20/2015,8/20/2015,35,31.25,32.66,-3.39,8 000,19,14
Palo Verde Peak,8/20/2015,8/21/2015,8/22/2015,29,25.25,27.55,-5.11,28 000,29,15
Palo Verde Peak,8/21/2015,8/24/2015,8/24/2015,35,30.25,31.35,3.8,10 000,23,15
Palo Verde Peak,8/24/2015,8/25/2015,8/25/2015,32.5,31.5,31.99,0.64,8 800,22,13
Palo Verde Peak,8/25/2015,8/26/2015,8/26/2015,33,32.25,32.9,0.91,10 800,27,13
Palo Verde Peak,8/26/2015,8/27/2015,8/27/2015,36.75,35,35.84,2.94,23 200,50,17
Palo Verde Peak,8/27/2015,8/28/2015,8/29/2015,34.75,32.25,32.71,-3.13,25 600,25,14
Palo Verde Peak,8/28/2015,8/31/2015,8/31/2015,35.25,32.5,33.61,0.9,14 800,29,19
Palo Verde Peak,8/31/2015,9/1/2015,9/1/2015,30.5,27.75,28.98,-4.63,12 000,27,16
Palo Verde Peak,9/1/2015,9/2/2015,9/2/2015,27,25.5,26.25,-2.73,10 800,24,17
Palo Verde Peak,9/2/2015,9/3/2015,9/4/2015,27,26.25,26.65,0.4,16 800,21,14
Palo Verde Peak,9/3/2015,9/5/2015,9/5/2015,26,25,25.59,-1.06,5 600,13,14
Palo Verde Peak,9/4/2015,9/8/2015,9/8/2015,30.25,28.5,29.33,3.74,10 800,27,20
Palo Verde Peak,9/8/2015,9/9/2015,9/9/2015,40.5,35,38.58,9.25,19 600,48,20
Palo Verde Peak,9/9/2015,9/10/2015,9/10/2015,40,38.25,39.15,0.57,16 400,39,19
Palo Verde Peak,9/10/2015,9/11/2015,9/12/2015,34.5,33,33.43,-5.72,32 800,36,21
Palo Verde Peak,9/11/2015,9/14/2015,9/14/2015,30.25,28,28.87,-4.56,23 600,53,20
Palo Verde Peak,9/14/2015,9/15/2015,9/15/2015,26.75,25.75,26.07,-2.8,16 800,41,16
Palo Verde Peak,9/15/2015,9/16/2015,9/16/2015,27.75,26.5,27.37,1.3,15 600,36,16
Palo Verde Peak,9/16/2015,9/17/2015,9/17/2015,27.25,26.25,26.56,-0.81,17 200,43,16
Palo Verde Peak,9/17/2015,9/18/2015,9/19/2015,28,27,27.55,0.99,30 400,36,17
Palo Verde Peak,9/18/2015,9/21/2015,9/21/2015,32.25,30.5,31.98,4.43,9 600,20,13
Palo Verde Peak,9/21/2015,9/22/2015,9/22/2015,27.75,27.25,27.53,-4.45,9 600,18,16
Palo Verde Peak,9/22/2015,9/23/2015,9/23/2015,27.75,27.25,27.7,0.17,14 400,33,21
Palo Verde Peak,9/23/2015,9/24/2015,9/24/2015,32.25,32,32.1,4.4,8 800,21,14
Palo Verde Peak,9/24/2015,9/25/2015,9/26/2015,31.75,30.5,31.06,-1.04,21 600,27,19
Palo Verde Peak,9/25/2015,9/28/2015,9/28/2015,31.75,29.25,29.65,-1.41,9 600,22,13
Palo Verde Peak,9/28/2015,9/29/2015,9/29/2015,30.5,29.5,29.95,0.3,11 600,29,15
Palo Verde Peak,9/29/2015,9/30/2015,9/30/2015,30.25,29.5,29.91,-0.04,11 600,28,14
Palo Verde Peak,9/30/2015,10/1/2015,10/1/2015,30.5,27.5,28.13,-1.78,20 000,49,18
Palo Verde Peak,10/1/2015,10/2/2015,10/3/2015,26,25,25.75,-2.38,31 200,30,15
Palo Verde Peak,10/2/2015,10/5/2015,10/5/2015,25.75,24.25,25.2,-0.55,18 000,38,20
Palo Verde Peak,10/5/2015,10/6/2015,10/6/2015,25.75,24.75,25.1,-0.1,9 600,20,15
Palo Verde Peak,10/6/2015,10/7/2015,10/7/2015,24,22,23.65,-1.45,22 400,54,18
Palo Verde Peak,10/7/2015,10/8/2015,10/8/2015,25.5,25,25.34,1.69,16 400,38,18
Palo Verde Peak,10/8/2015,10/9/2015,10/10/2015,30,27.5,28.56,3.22,41 600,46,22
Palo Verde Peak,10/9/2015,10/12/2015,10/12/2015,33.5,32.25,32.63,4.07,16 800,42,18
Palo Verde Peak,10/12/2015,10/13/2015,10/13/2015,37,33,34.71,2.08,13 600,33,18
Palo Verde Peak,10/13/2015,10/14/2015,10/14/2015,37.5,32.75,35.8,1.09,11 600,27,17
Palo Verde Peak,10/14/2015,10/15/2015,10/15/2015,32.25,31.75,32.14,-3.66,11 200,26,14
Palo Verde Peak,10/15/2015,10/16/2015,10/17/2015,29.5,28.25,28.82,-3.32,20 000,22,13
Palo Verde Peak,10/16/2015,10/19/2015,10/19/2015,28.25,26.75,27.41,-1.41,10 400,25,18
Palo Verde Peak,10/19/2015,10/20/2015,10/20/2015,26,25.25,25.91,-1.5,12 800,29,15
Palo Verde Peak,10/20/2015,10/21/2015,10/21/2015,26.25,25.5,25.8,-0.11,18 400,42,18
Palo Verde Peak,10/21/2015,10/22/2015,10/22/2015,25.5,24.75,25.26,-0.54,9 200,22,15
Palo Verde Peak,10/22/2015,10/23/2015,10/24/2015,25.5,23.5,23.76,-1.5,24 000,27,17
Palo Verde Peak,10/23/2015,10/26/2015,10/26/2015,26,25,25.59,1.83,15 200,33,14
Palo Verde Peak,10/26/2015,10/27/2015,10/27/2015,25.5,25.25,25.4,-0.19,15 600,38,16
Palo Verde Peak,10/27/2015,10/28/2015,10/28/2015,25.5,24.5,24.91,-0.49,14 400,33,17
Palo Verde Peak,10/28/2015,10/29/2015,10/29/2015,25.5,24.25,25.27,0.36,11 600,29,17
Palo Verde Peak,10/29/2015,10/30/2015,10/31/2015,22.5,21.5,22.11,-3.16,16 000,18,12
Palo Verde Peak,10/30/2015,11/2/2015,11/2/2015,23.75,23,23.18,1.07,8 000,20,9
Palo Verde Peak,11/2/2015,11/3/2015,11/3/2015,23,22.5,22.63,-0.55,12 000,27,17
Palo Verde Peak,11/3/2015,11/4/2015,11/4/2015,24,22.75,23.05,0.42,8 000,19,13
Palo Verde Peak,11/4/2015,11/5/2015,11/5/2015,24,23.25,23.51,0.46,8 000,19,12
Palo Verde Peak,11/5/2015,11/6/2015,11/7/2015,24.5,23.5,23.76,0.25,17 600,20,13
Palo Verde Peak,11/6/2015,11/9/2015,11/9/2015,25.25,24.75,24.88,1.12,6 800,17,12
Palo Verde Peak,11/9/2015,11/10/2015,11/10/2015,24.75,23,24,-0.88,10 800,24,13
Palo Verde Peak,11/10/2015,11/11/2015,11/12/2015,24.5,23.5,23.91,-0.09,23 200,28,14
Palo Verde Peak,11/12/2015,11/13/2015,11/14/2015,23.25,23,23.12,-0.79,12 000,14,8
Palo Verde Peak,11/13/2015,11/16/2015,11/16/2015,23,22.5,22.67,-0.45,14 400,33,14
Palo Verde Peak,11/16/2015,11/17/2015,11/17/2015,25.5,22.75,23.11,0.44,18 000,41,16
