Price Hub,Trade Date,Delivery Start Date,Delivery End Date,High Price $/MWh,Low Price $/MWh,Wtd Avg Price $/MWh,Change, Daily Volume MWh ,Number of Trades,Number of Companies
SP 15,2/27/07,2/28/07,2/28/07,63.75,62.00,63.04,(2.28),115 600,272,32
SP 15,2/28/07,3/1/07,3/1/07,63.50,61.40,62.40,(0.64),101 600,218,34
SP 15,3/1/07,3/2/07,3/3/07,58.50,56.25,57.58,(4.82),231 200,259,33
SP 15,3/2/07,3/5/07,3/5/07,59.00,57.00,58.21,0.63 ,117 200,274,36
SP 15,3/5/07,3/6/07,3/6/07,58.50,55.00,57.54,(0.67),146 400,315,34
SP 15,3/6/07,3/7/07,3/7/07,59.00,56.00,57.48,(0.06),157 600,352,32
SP 15,3/7/07,3/8/07,3/8/07,58.50,55.50,57.72,0.24 ,132 400,306,34
SP 15,3/8/07,3/9/07,3/10/07,56.25,52.00,54.20,(3.52),243 200,281,32
SP 15,3/9/07,3/12/07,3/12/07,58.40,56.50,57.55,3.35 ,93 200,219,32
SP 15,3/12/07,3/13/07,3/13/07,57.00,52.25,56.14,(1.41),120 000,275,32
SP 15,3/13/07,3/14/07,3/14/07,53.25,50.00,52.78,(3.36),158 800,327,33
SP 15,3/14/07,3/15/07,3/15/07,53.00,49.50,51.54,(1.24),99 600,234,29
SP 15,3/15/07,3/16/07,3/17/07,51.50,50.00,50.37,(1.17),204 800,249,31
SP 15,3/16/07,3/19/07,3/19/07,52.75,48.00,49.22,(1.15),83 600,184,34
SP 15,3/19/07,3/20/07,3/20/07,53.75,46.50,47.54,(1.68),94 400,207,32
SP 15,3/20/07,3/21/07,3/21/07,56.50,49.00,51.09,3.55 ,81 200,193,29
SP 15,3/21/07,3/22/07,3/22/07,56.50,53.00,54.25,3.16 ,47 600,118,33
SP 15,3/22/07,3/23/07,3/24/07,55.25,51.00,54.26,0.01 ,80 800,100,32
SP 15,3/23/07,3/26/07,3/26/07,54.75,52.25,53.58,(0.68),53 600,132,28
SP 15,3/26/07,3/27/07,3/27/07,55.25,54.00,54.39,0.81 ,84 800,210,34
SP 15,3/27/07,3/28/07,3/28/07,57.00,54.50,56.35,1.96 ,114 400,284,37
SP 15,3/28/07,3/29/07,3/29/07,71.00,57.50,59.73,3.38 ,60 800,149,36
SP 15,3/29/07,3/30/07,3/31/07,56.75,53.30,54.72,(5.01),163 200,195,33
SP 15,3/30/07,4/2/07,4/2/07,62.50,58.00,60.87,6.15 ,94 000,227,37
SP 15,4/2/07,4/3/07,4/3/07,65.75,61.00,64.50,3.63 ,68 400,170,33
SP 15,4/3/07,4/4/07,4/5/07,66.00,63.25,64.85,0.35 ,116 000,144,31
SP 15,4/4/07,4/6/07,4/7/07,60.25,51.00,58.40,(6.45),110 400,133,28
SP 15,4/5/07,4/9/07,4/9/07,61.25,57.00,59.18,0.78 ,69 600,170,30
SP 15,4/9/07,4/10/07,4/10/07,66.50,61.50,63.81,4.63 ,70 400,173,30
SP 15,4/10/07,4/11/07,4/11/07,70.50,62.00,65.10,1.29 ,80 800,198,31
SP 15,4/11/07,4/12/07,4/12/07,72.50,68.00,70.22,5.12 ,80 400,199,37
SP 15,4/12/07,4/13/07,4/14/07,65.00,61.50,63.14,(7.08),172 000,212,33
SP 15,4/13/07,4/16/07,4/16/07,70.00,63.50,65.64,2.50 ,129 600,294,34
SP 15,4/16/07,4/17/07,4/17/07,67.50,65.00,66.37,0.73 ,78 800,194,28
SP 15,4/17/07,4/18/07,4/18/07,67.00,63.00,65.03,(1.34),105 600,259,36
SP 15,4/18/07,4/19/07,4/19/07,66.25,63.75,64.96,(0.07),78 000,193,34
SP 15,4/19/07,4/20/07,4/21/07,63.50,59.25,61.62,(3.34),145 600,182,33
SP 15,4/20/07,4/23/07,4/23/07,65.25,62.50,64.03,2.41 ,63 200,155,33
SP 15,4/23/07,4/24/07,4/24/07,65.25,58.00,63.65,(0.38),81 600,195,31
SP 15,4/24/07,4/25/07,4/25/07,67.00,64.25,65.04,1.39 ,79 200,196,31
SP 15,4/25/07,4/26/07,4/26/07,67.00,64.00,66.33,1.29 ,60 000,150,34
SP 15,4/26/07,4/27/07,4/28/07,70.00,62.25,64.63,(1.70),155 200,192,31
SP 15,4/27/07,4/30/07,4/30/07,73.25,66.00,69.41,4.78 ,95 200,234,33
SP 15,4/30/07,5/1/07,5/1/07,76.25,66.00,73.20,3.79 ,86 000,207,35
SP 15,5/1/07,5/2/07,5/2/07,73.50,64.00,70.71,(2.49),104 400,250,35
SP 15,5/2/07,5/3/07,5/3/07,66.75,62.25,64.40,(6.31),78 400,185,35
SP 15,5/3/07,5/4/07,5/5/07,63.00,57.25,58.77,(5.63),144 800,180,30
SP 15,5/4/07,5/7/07,5/7/07,76.00,67.75,69.89,11.12 ,101 600,246,34
SP 15,5/7/07,5/8/07,5/8/07,83.50,78.00,80.81,10.92 ,78 400,192,36
SP 15,5/8/07,5/9/07,5/9/07,79.00,72.50,77.02,(3.79),70 000,173,33
SP 15,5/9/07,5/10/07,5/10/07,82.50,75.25,76.70,(0.32),88 800,220,31
SP 15,5/10/07,5/11/07,5/12/07,73.50,69.25,70.78,(5.92),154 400,188,31
SP 15,5/11/07,5/14/07,5/14/07,89.75,78.00,83.55,12.77 ,66 000,153,32
SP 15,5/14/07,5/15/07,5/15/07,84.25,78.60,81.22,(2.33),60 400,149,30
SP 15,5/15/07,5/16/07,5/16/07,79.00,75.40,76.63,(4.59),88 800,214,30
SP 15,5/16/07,5/17/07,5/17/07,74.50,72.00,73.85,(2.78),81 600,184,28
SP 15,5/17/07,5/18/07,5/19/07,70.50,67.50,69.61,(4.24),148 000,179,30
SP 15,5/18/07,5/21/07,5/21/07,80.00,76.00,78.66,9.05 ,68 800,165,31
SP 15,5/21/07,5/22/07,5/22/07,84.00,77.00,78.30,(0.36),87 200,208,32
SP 15,5/22/07,5/23/07,5/24/07,79.00,73.00,78.19,(0.11),108 000,130,29
SP 15,5/23/07,5/25/07,5/26/07,70.00,64.25,67.30,(10.89),146 400,177,34
SP 15,5/25/07,5/29/07,5/29/07,72.50,69.00,70.54,3.24 ,63 200,134,28
SP 15,5/29/07,5/30/07,5/30/07,77.00,75.00,75.59,5.05 ,58 400,142,30
SP 15,5/30/07,5/31/07,5/31/07,76.75,68.50,75.10,(0.49),57 200,139,30
SP 15,5/31/07,6/1/07,6/2/07,71.10,63.00,68.61,(6.49),124 800,149,35
SP 15,6/1/07,6/4/07,6/4/07,74.00,66.00,71.93,3.32 ,86 800,202,34
SP 15,6/4/07,6/5/07,6/5/07,71.00,60.00,68.33,(3.60),102 000,245,37
SP 15,6/5/07,6/6/07,6/6/07,66.00,60.00,64.26,(4.07),87 600,206,34
SP 15,6/6/07,6/7/07,6/7/07,63.00,56.00,61.15,(3.11),86 400,214,35
SP 15,6/7/07,6/8/07,6/9/07,57.50,53.50,54.49,(6.66),155 200,177,31
SP 15,6/8/07,6/11/07,6/11/07,59.75,52.50,57.48,2.99 ,89 600,219,34
SP 15,6/11/07,6/12/07,6/12/07,68.50,64.50,67.20,9.72 ,108 000,262,36
SP 15,6/12/07,6/13/07,6/13/07,76.00,71.00,72.59,5.39 ,132 400,303,40
SP 15,6/13/07,6/14/07,6/14/07,79.25,76.50,77.61,5.02 ,126 800,298,42
SP 15,6/14/07,6/15/07,6/16/07,72.00,68.50,69.80,(7.81),204 800,249,36
SP 15,6/15/07,6/18/07,6/18/07,82.50,71.50,74.73,4.93 ,108 800,256,35
SP 15,6/18/07,6/19/07,6/19/07,78.30,73.00,76.60,1.87 ,94 800,216,34
SP 15,6/19/07,6/20/07,6/20/07,78.00,74.50,77.18,0.58 ,94 400,218,35
SP 15,6/20/07,6/21/07,6/21/07,82.00,78.75,79.65,2.47 ,105 600,256,34
SP 15,6/21/07,6/22/07,6/23/07,80.50,76.00,78.01,(1.64),197 600,243,34
SP 15,6/22/07,6/25/07,6/25/07,77.25,72.75,76.04,(1.97),91 600,221,38
SP 15,6/25/07,6/26/07,6/26/07,76.00,70.50,71.46,(4.58),81 200,194,37
SP 15,6/26/07,6/27/07,6/27/07,74.25,69.50,72.51,1.05 ,104 400,224,36
SP 15,6/27/07,6/28/07,6/28/07,70.75,67.00,68.67,(3.84),87 200,209,36
SP 15,6/28/07,6/29/07,6/30/07,66.00,60.00,63.26,(5.41),230 400,273,36
SP 15,6/29/07,7/2/07,7/2/07,80.50,70.00,72.54,9.28 ,143 600,327,36
SP 15,7/2/07,7/3/07,7/3/07,151.00,93.00,118.31,45.77 ,104 000,242,39
SP 15,7/3/07,7/5/07,7/5/07,334.00,178.00,285.98,167.67 ,106 800,264,40
SP 15,7/5/07,7/6/07,7/7/07,170.00,70.00,89.94,(196.04),204 800,246,40
SP 15,7/6/07,7/9/07,7/9/07,81.00,74.00,76.25,(13.69),136 800,329,37
SP 15,7/9/07,7/10/07,7/10/07,85.00,68.25,76.15,(0.10),119 600,290,36
SP 15,7/10/07,7/11/07,7/11/07,71.00,67.25,68.99,(7.16),131 200,323,38
SP 15,7/11/07,7/12/07,7/12/07,71.00,67.00,68.66,(0.33),104 000,255,32
SP 15,7/12/07,7/13/07,7/14/07,65.00,57.75,59.21,(9.45),187 200,230,35
SP 15,7/13/07,7/16/07,7/16/07,68.00,63.45,66.48,7.27 ,67 600,163,30
SP 15,7/16/07,7/17/07,7/17/07,67.50,63.75,65.32,(1.16),85 600,208,36
SP 15,7/17/07,7/18/07,7/18/07,67.75,64.00,65.81,0.49 ,129 600,319,38
SP 15,7/18/07,7/19/07,7/19/07,66.50,59.50,64.52,(1.29),74 800,186,34
SP 15,7/19/07,7/20/07,7/21/07,67.50,59.00,60.93,(3.59),156 000,188,39
SP 15,7/20/07,7/23/07,7/23/07,72.00,68.00,69.98,9.05 ,70 800,172,33
SP 15,7/23/07,7/24/07,7/24/07,66.00,61.00,64.66,(5.32),123 200,301,35
SP 15,7/24/07,7/25/07,7/25/07,62.75,60.75,61.52,(3.14),86 000,211,35
SP 15,7/25/07,7/26/07,7/26/07,65.00,60.00,60.78,(0.74),87 200,216,34
SP 15,7/26/07,7/27/07,7/28/07,67.00,60.50,62.89,2.11 ,163 200,195,32
SP 15,7/27/07,7/30/07,7/30/07,64.20,61.25,62.49,(0.40),74 000,185,34
SP 15,7/30/07,7/31/07,7/31/07,65.50,63.00,64.70,2.21 ,84 000,199,37
SP 15,7/31/07,8/1/07,8/1/07,70.25,67.50,68.46,3.76 ,124 800,295,39
SP 15,8/1/07,8/2/07,8/2/07,68.00,59.00,66.49,(1.97),153 600,355,40
SP 15,8/2/07,8/3/07,8/4/07,62.50,58.50,61.42,(5.07),253 600,313,40
SP 15,8/3/07,8/6/07,8/6/07,67.25,60.00,65.00,3.58 ,149 600,352,35
SP 15,8/6/07,8/7/07,8/7/07,62.00,57.75,60.08,(4.92),112 400,272,39
SP 15,8/7/07,8/8/07,8/8/07,62.25,53.50,60.83,0.75 ,141 600,322,36
SP 15,8/8/07,8/9/07,8/9/07,59.00,56.25,57.90,(2.93),132 000,320,38
SP 15,8/9/07,8/10/07,8/11/07,56.00,54.40,55.09,(2.81),220 800,242,40
SP 15,8/10/07,8/13/07,8/13/07,70.25,63.75,66.52,11.43 ,169 200,383,38
SP 15,8/13/07,8/14/07,8/14/07,90.00,77.75,81.12,14.60 ,195 200,450,39
SP 15,8/14/07,8/15/07,8/15/07,87.00,74.25,75.86,(5.26),156 000,374,37
SP 15,8/15/07,8/16/07,8/16/07,86.75,75.50,82.98,7.12 ,161 600,387,39
SP 15,8/16/07,8/17/07,8/18/07,71.00,64.50,68.50,(14.48),308 000,349,41
SP 15,8/17/07,8/20/07,8/20/07,87.00,71.00,73.53,5.03 ,199 600,437,39
SP 15,8/20/07,8/21/07,8/21/07,78.00,71.00,74.40,0.87 ,165 200,383,38
SP 15,8/21/07,8/22/07,8/22/07,71.00,65.25,68.46,(5.94),197 600,463,39
SP 15,8/22/07,8/23/07,8/23/07,64.50,61.00,63.24,(5.22),168 000,376,34
SP 15,8/23/07,8/24/07,8/25/07,62.20,55.50,57.19,(6.05),442 400,500,39
SP 15,8/24/07,8/27/07,8/27/07,65.25,60.00,64.06,6.87 ,147 200,329,33
SP 15,8/27/07,8/28/07,8/28/07,69.75,64.50,65.60,1.54 ,158 400,361,37
SP 15,8/28/07,8/29/07,8/30/07,120.00,90.00,105.65,40.05 ,395 200,472,43
SP 15,8/29/07,8/31/07,8/31/07,115.00,94.00,107.30,1.65 ,217 600,495,41
SP 15,8/30/07,9/1/07,9/1/07,69.00,60.00,65.53,(41.77),176 800,421,39
SP 15,8/31/07,9/4/07,9/4/07,70.50,63.00,65.94,0.41 ,115 600,275,35
SP 15,9/4/07,9/5/07,9/5/07,60.75,57.00,57.81,(8.13),167 200,402,39
SP 15,9/5/07,9/6/07,9/6/07,63.25,60.95,62.24,4.43 ,150 800,362,39
SP 15,9/6/07,9/7/07,9/8/07,63.00,60.00,61.14,(1.10),308 800,354,41
SP 15,9/7/07,9/10/07,9/10/07,64.00,59.75,62.22,1.08 ,149 200,338,38
SP 15,9/10/07,9/11/07,9/11/07,63.75,59.25,61.99,(0.23),140 400,336,42
SP 15,9/11/07,9/12/07,9/12/07,64.25,62.00,63.34,1.35 ,170 000,395,40
SP 15,9/12/07,9/13/07,9/13/07,62.50,60.25,62.16,(1.18),196 800,435,36
SP 15,9/13/07,9/14/07,9/15/07,62.00,58.00,59.28,(2.88),232 800,275,38
SP 15,9/14/07,9/17/07,9/17/07,63.00,59.75,60.24,0.96 ,135 600,292,35
SP 15,9/17/07,9/18/07,9/18/07,60.25,57.00,59.55,(0.69),156 800,343,37
SP 15,9/18/07,9/19/07,9/19/07,57.25,46.50,56.22,(3.33),136 000,328,41
SP 15,9/19/07,9/20/07,9/20/07,56.25,48.25,52.83,(3.39),174 400,402,40
SP 15,9/20/07,9/21/07,9/22/07,48.00,44.50,45.87,(6.96),395 200,402,40
SP 15,9/21/07,9/24/07,9/24/07,56.00,48.75,50.15,4.28 ,157 200,343,37
SP 15,9/24/07,9/25/07,9/25/07,57.25,53.50,55.23,5.08 ,152 400,343,42
SP 15,9/25/07,9/26/07,9/27/07,62.00,58.00,59.71,4.48 ,298 400,348,37
SP 15,9/26/07,9/28/07,9/29/07,56.75,53.25,54.73,(4.98),416 800,448,39
SP 15,9/28/07,10/1/07,10/1/07,61.00,56.75,58.53,3.80 ,128 800,278,37
SP 15,10/1/07,10/2/07,10/2/07,66.50,58.75,62.25,3.72 ,88 800,210,37
SP 15,10/2/07,10/3/07,10/3/07,70.25,66.00,69.08,6.83 ,117 200,259,38
SP 15,10/3/07,10/4/07,10/4/07,75.00,67.75,72.84,3.76 ,104 000,221,35
SP 15,10/4/07,10/5/07,10/6/07,69.00,55.00,64.53,(8.31),272 000,284,33
SP 15,10/5/07,10/8/07,10/8/07,70.50,66.30,67.96,3.43 ,124 800,265,38
SP 15,10/8/07,10/9/07,10/9/07,71.50,62.00,69.25,1.29 ,129 600,279,33
SP 15,10/9/07,10/10/07,10/10/07,68.75,64.50,66.87,(2.38),283 200,493,38
SP 15,10/10/07,10/11/07,10/11/07,70.50,66.50,68.24,1.37 ,187 200,390,40
SP 15,10/11/07,10/12/07,10/13/07,66.25,64.50,65.25,(2.99),388 000,378,38
SP 15,10/12/07,10/15/07,10/15/07,69.00,65.50,67.30,2.05 ,143 600,283,36
SP 15,10/15/07,10/16/07,10/16/07,73.50,68.00,72.07,4.77 ,164 000,340,36
SP 15,10/16/07,10/17/07,10/17/07,74.25,65.25,72.83,0.76 ,158 000,339,38
SP 15,10/17/07,10/18/07,10/18/07,72.00,65.00,69.61,(3.22),266 000,537,37
SP 15,10/18/07,10/19/07,10/20/07,71.00,64.50,65.72,(3.89),330 400,378,38
SP 15,10/19/07,10/22/07,10/22/07,75.00,71.75,73.08,7.36 ,246 000,487,36
SP 15,10/22/07,10/23/07,10/23/07,190.00,73.75,92.79,19.71 ,202 800,468,41
SP 15,10/23/07,10/24/07,10/24/07,82.00,72.00,76.17,(16.62),172 800,415,39
SP 15,10/24/07,10/25/07,10/25/07,72.50,68.50,69.47,(6.70),209 200,486,38
SP 15,10/25/07,10/26/07,10/27/07,77.00,66.75,68.80,(0.67),463 200,472,39
SP 15,10/26/07,10/29/07,10/29/07,75.50,70.00,72.36,3.56 ,166 400,336,38
SP 15,10/29/07,10/30/07,10/30/07,74.25,66.00,72.51,0.15 ,202 000,413,36
SP 15,10/30/07,10/31/07,10/31/07,82.75,74.00,75.80,3.29 ,147 200,314,35
SP 15,10/31/07,11/1/07,11/1/07,77.50,75.25,76.37,0.57 ,132 000,314,37
SP 15,11/1/07,11/2/07,11/3/07,71.25,66.25,70.14,(6.23),351 200,358,38
SP 15,11/2/07,11/5/07,11/5/07,70.00,64.00,66.55,(3.59),275 200,587,38
SP 15,11/5/07,11/6/07,11/6/07,71.50,65.75,67.52,0.97 ,165 200,391,42
SP 15,11/6/07,11/7/07,11/8/07,75.00,68.75,71.20,3.68 ,357 600,386,39
SP 15,11/7/07,11/9/07,11/10/07,68.50,62.00,66.99,(4.21),278 400,334,36
SP 15,11/8/07,11/12/07,11/12/07,65.50,61.00,62.80,(4.19),140 400,312,35
SP 15,11/9/07,11/13/07,11/13/07,65.25,62.50,64.09,1.29 ,136 800,331,35
SP 15,11/13/07,11/14/07,11/14/07,64.00,61.25,62.77,(1.32),154 800,345,37
SP 15,11/14/07,11/15/07,11/15/07,61.50,58.25,59.96,(2.81),242 800,499,39
SP 15,11/15/07,11/16/07,11/17/07,55.00,52.00,53.90,(6.06),410 400,432,37
SP 15,11/16/07,11/19/07,11/19/07, 55.25 , 47.25 , 53.52 ,(0.38),175 200,408,38
SP 15,11/19/07,11/20/07,11/21/07, 60.50 , 54.00 , 58.06 ,4.54 ,256 000,290,36
SP 15,11/20/07,11/23/07,11/24/07, 54.00 , 46.00 , 49.06 ,(9.00),228 000,272,38
SP 15,11/21/07,11/26/07,11/26/07, 66.25 , 52.50 , 54.55 ,5.49 ,148 400,351,36
SP 15,11/26/07,11/27/07,11/27/07, 75.50 , 70.00 , 73.49 ,18.94 ,77 600,176,34
SP 15,11/27/07,11/28/07,11/29/07, 78.00 , 73.00 , 76.40 ,2.91 ,290 400,335,35
SP 15,11/28/07,11/30/07,11/30/07, 78.85 , 76.25 , 77.25 ,0.85 ,158 800,361,39
SP 15,11/29/07,12/1/07,12/1/07, 74.00 , 70.50 , 71.96 ,(5.29),84 400,199,32
SP 15,11/30/07,12/3/07,12/3/07, 71.25 , 69.00 , 70.45 ,(1.51),92 000,212,36
SP 15,12/3/07,12/4/07,12/4/07, 72.45 , 65.25 , 67.45 ,(3.00),97 200,227,30
SP 15,12/4/07,12/5/07,12/5/07, 73.25 , 70.00 , 72.23 ,4.78 ,150 000,339,35
SP 15,12/5/07,12/6/07,12/6/07, 73.25 , 71.00 , 72.56 ,0.33 ,106 400,238,35
SP 15,12/6/07,12/7/07,12/8/07, 70.00 , 68.50 , 68.96 ,(3.60),188 800,218,35
SP 15,12/7/07,12/10/07,12/10/07, 76.50 , 70.00 , 72.47 ,3.51 ,147 200,300,39
SP 15,12/10/07,12/11/07,12/11/07, 79.50 , 71.15 , 73.70 ,1.23 ,156 000,319,34
SP 15,12/11/07,12/12/07,12/12/07, 79.45 , 74.50 , 76.50 ,2.80 ,176 800,385,37
SP 15,12/12/07,12/13/07,12/13/07, 77.50 , 74.00 , 76.51 ,0.01 ,152 800,317,34
SP 15,12/13/07,12/14/07,12/15/07, 77.30 , 73.50 , 76.06 ,(0.45),206 400,251,34
SP 15,12/14/07,12/17/07,12/17/07, 77.25 , 71.00 , 75.90 ,(0.16),102 400,240,34
SP 15,12/17/07,12/18/07,12/18/07, 73.50 , 68.10 , 71.98 ,(3.92),155 200,311,35
SP 15,12/18/07,12/19/07,12/20/07, 72.65 , 69.00 , 70.05 ,(1.93),326 400,332,39
SP 15,12/19/07,12/21/07,12/22/07, 69.50 , 66.55 , 67.71 ,(2.34),296 800,333,35
SP 15,12/20/07,12/24/07,12/24/07, 67.00 , 57.65 , 65.11 ,(2.60),113 200,260,31
SP 15,12/21/07,12/26/07,12/26/07, 67.50 , 62.75 , 64.05 ,(1.06),106 000,236,27
SP 15,12/26/07,12/27/07,12/27/07, 69.75 , 66.25 , 67.14 ,3.09 ,65 600,159,27
SP 15,12/27/07,12/28/07,12/29/07, 67.25 , 64.00 , 65.79 ,(1.35),120 000,132,28
SP 15,12/28/07,12/31/07,12/31/07, 70.75 , 68.25 , 69.76 ,3.97 ,69 600,163,29
SP 15,12/31/07,1/2/08,1/2/08, 71.00 , 67.75 , 68.48 ,(1.28),62 400,151,31
SP 15,1/2/08,1/3/08,1/3/08, 74.60 , 69.25 , 73.56 ,5.08 ,97 200,234,36
SP 15,1/3/08,1/4/08,1/5/08, 70.00 , 63.00 , 68.49 ,(5.07),291 200,275,37
SP 15,1/4/08,1/7/08,1/7/08, 75.00 , 68.00 , 69.20 ,0.71 ,140 000,326,39
SP 15,1/7/08,1/8/08,1/8/08, 73.25 , 69.00 , 71.52 ,2.32 ,144 800,329,37
SP 15,1/8/08,1/9/08,1/9/08, 72.25 , 70.25 , 71.32 ,(0.20),198 000,425,35
SP 15,1/9/08,1/10/08,1/10/08, 73.75 , 70.75 , 72.79 ,1.47 ,157 600,351,37
SP 15,1/10/08,1/11/08,1/12/08, 70.25 , 67.25 , 68.46 ,(4.33),226 400,268,33
SP 15,1/11/08,1/14/08,1/14/08, 75.00 , 73.25 , 73.77 ,5.31 ,184 000,366,38
SP 15,1/14/08,1/15/08,1/15/08, 78.25 , 75.00 , 75.77 ,2.00 ,110 800,235,34
SP 15,1/15/08,1/16/08,1/17/08, 88.00 , 77.50 , 79.42 ,3.65 ,323 200,351,36
SP 15,1/16/08,1/18/08,1/19/08, 79.00 , 74.25 , 77.52 ,(1.90),259 200,302,36
SP 15,1/17/08,1/21/08,1/21/08, 84.45 , 77.00 , 82.35 ,4.83 ,126 400,287,36
SP 15,1/18/08,1/22/08,1/22/08, 90.00 , 85.00 , 88.60 ,6.25 ,173 600,413,38
SP 15,1/22/08,1/23/08,1/23/08, 89.75 , 80.50 , 83.09 ,(5.51),158 400,359,37
SP 15,1/23/08,1/24/08,1/24/08, 86.25 , 82.50 , 84.27 ,1.18 ,145 600,332,40
SP 15,1/24/08,1/25/08,1/26/08, 84.00 , 74.75 , 80.62 ,(3.65),220 000,246,39
SP 15,1/25/08,1/28/08,1/28/08, 83.25 , 79.00 , 80.84 ,0.22 ,94 800,217,38
SP 15,1/28/08,1/29/08,1/29/08, 84.95 , 78.75 , 80.16 ,(0.68),91 200,206,36
SP 15,1/29/08,1/30/08,1/30/08, 86.00 , 83.00 , 84.10 ,3.94 ,186 400,348,35
SP 15,1/30/08,1/31/08,1/31/08, 86.75 , 83.75 , 84.53 ,0.43 ,128 400,252,36
SP 15,1/31/08,2/1/08,2/2/08, 83.75 , 79.50 , 81.43 ,(3.10),239 200,290,34
SP 15,2/1/08,2/4/08,2/4/08, 84.00 , 80.55 , 81.57 ,0.14 ,128 000,300,38
SP 15,2/4/08,2/5/08,2/5/08, 80.50 , 78.50 , 79.58 ,(1.99),167 600,366,40
SP 15,2/5/08,2/6/08,2/6/08, 82.00 , 79.75 , 81.44 ,1.86 ,138 800,328,39
SP 15,2/6/08,2/7/08,2/7/08, 81.45 , 79.00 , 80.07 ,(1.37),162 400,372,39
SP 15,2/7/08,2/8/08,2/9/08, 76.50 , 73.00 , 74.09 ,(5.98),261 600,312,37
SP 15,2/8/08,2/11/08,2/11/08, 77.95 , 75.00 , 75.84 ,1.75 ,103 600,246,32
SP 15,2/11/08,2/12/08,2/12/08, 77.50 , 75.50 , 76.88 ,1.04 ,88 800,205,35
SP 15,2/12/08,2/13/08,2/14/08, 77.00 , 76.00 , 76.49 ,(0.39),196 800,239,35
SP 15,2/13/08,2/15/08,2/16/08, 73.00 , 71.50 , 72.30 ,(4.19),207 200,241,35
SP 15,2/14/08,2/18/08,2/18/08, 77.25 , 74.00 , 76.33 ,4.03 ,102 000,235,35
SP 15,2/15/08,2/19/08,2/19/08, 80.00 , 76.50 , 78.68 ,2.35 , 86 800 ,212,29
SP 15,2/19/08,2/20/08,2/20/08, 80.75 , 73.25 , 80.00 ,1.32 , 134 400 ,296,32
SP 15,2/20/08,2/21/08,2/21/08, 81.00 , 77.25 , 80.25 ,0.25 , 263 600 ,491,36
SP 15,2/21/08,2/22/08,2/23/08, 76.00 , 74.25 , 74.95 ,(5.30), 172 000 ,203,33
SP 15,2/22/08,2/25/08,2/25/08, 80.00 , 76.25 , 76.78 ,1.83 , 100 400 ,212,31
SP 15,2/25/08,2/26/08,2/26/08, 82.40 , 80.50 , 81.35 ,4.57 , 164 800 ,333,32
SP 15,2/26/08,2/27/08,2/28/08, 82.00 , 80.25 , 81.51 ,0.16 , 344 000 ,348,34
SP 15,2/27/08,2/29/08,2/29/08, 81.50 , 78.70 , 81.16 ,(0.35), 161 200 ,334,31
SP 15,2/28/08,3/1/08,3/1/08, 75.50 , 74.00 , 74.32 ,(6.84), 124 000 ,281,34
SP 15,2/29/08,3/3/08,3/3/08, 79.75 , 77.00 , 78.33 ,4.01 , 92 800 ,216,29
SP 15,3/3/08,3/4/08,3/4/08, 79.70 , 76.75 , 78.81 ,0.48 , 110 000 ,246,33
SP 15,3/4/08,3/5/08,3/5/08, 82.50 , 79.50 , 80.64 ,1.83 , 209 200 ,469,37
SP 15,3/5/08,3/6/08,3/6/08, 82.45 , 80.00 , 81.87 ,1.23 , 178 000 ,369,36
SP 15,3/6/08,3/7/08,3/8/08, 81.60 , 79.50 , 81.10 ,(0.77), 223 200 ,251,33
SP 15,3/7/08,3/10/08,3/10/08, 97.00 , 86.00 , 87.38 ,6.28 , 137 200 ,309,31
SP 15,3/10/08,3/11/08,3/11/08, 90.95 , 87.25 , 89.12 ,1.74 , 132 400 ,322,29
SP 15,3/11/08,3/12/08,3/12/08, 93.75 , 87.50 , 91.85 ,2.73 , 138 000 ,327,32
SP 15,3/12/08,3/13/08,3/13/08, 88.75 , 82.15 , 86.52 ,(5.33), 167 600 ,387,29
SP 15,3/13/08,3/14/08,3/15/08, 80.25 , 78.75 , 79.39 ,(7.13), 247 200 ,291,33
SP 15,3/14/08,3/17/08,3/17/08, 87.50 , 84.00 , 85.39 ,6.00 , 157 600 ,367,34
SP 15,3/17/08,3/18/08,3/18/08, 89.25 , 85.00 , 86.94 ,1.55 , 98 400 ,246,33
SP 15,3/18/08,3/19/08,3/20/08, 87.00 , 83.50 , 85.84 ,(1.10), 256 000 ,274,32
SP 15,3/19/08,3/21/08,3/22/08, 82.00 , 69.50 , 78.89 ,(6.95), 156 000 ,184,31
SP 15,3/20/08,3/24/08,3/24/08, 75.50 , 72.00 , 73.43 ,(5.46), 97 600 ,234,32
SP 15,3/24/08,3/25/08,3/25/08, 79.95 , 77.00 , 79.25 ,5.82 , 92 000 ,224,30
SP 15,3/25/08,3/26/08,3/26/08, 82.00 , 79.65 , 80.48 ,1.23 ,114 400,255,32
SP 15,3/26/08,3/27/08,3/27/08, 88.00 , 83.00 , 84.18 ,3.70 ,154 000,339,34
SP 15,3/27/08,3/28/08,3/29/08, 87.25 , 80.60 , 83.02 ,(1.16),243 200,291,34
SP 15,3/28/08,3/31/08,3/31/08, 100.00 , 89.75 , 91.71 ,8.69 ,142 800,325,33
SP 15,3/31/08,4/1/08,4/1/08, 106.00 , 95.00 , 100.27 ,8.56 ,125 200,303,33
SP 15,4/1/08,4/2/08,4/2/08, 105.50 , 97.00 , 101.05 ,0.78 ,128 000,312,35
SP 15,4/2/08,4/3/08,4/3/08, 94.50 , 89.50 , 91.71 ,(9.34),161 200,383,34
